Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_0_:22	normal;	104	0	+0.016	0	0	0	0	1	0	+6482.593	+0.003	-0.001	+0.595	-5.969	
wt	_seg_1_:22	normal;	68	0	+0.016	0	1	0	0	1	1	+4321.729	-0.088	-0.001	+6.819	+41.887	
wt	24	_none_	181	1	+0.000	1	1	0	0	1	1	+10804.322	+0.002	-0.001	+0.404	+195.321	
wt	_seg_0_:24	_none_	176	0	+0.000	0	1	0	0	1	1	+10804.322	+0.000	-0.001	+0.487	+140.133	
wt	25	normal;	180	3	+0.003	0	2	0	0	1	1	+10804.322	+0.002	-0.001	+0.928	-185.279	
wt	_seg_0_:25	normal;	36	0	+0.003	0	2	0	0	1	1	+2160.864	-5.665	+0.026	+0.565	+2.883	
wt	_seg_1_:25	normal;	80	0	+0.003	0	1	0	0	1	1	+4801.921	-0.052	-0.001	+4.878	+63.299	
wt	_seg_2_:25	normal;	48	0	+0.003	0	2	0	0	1	1	+2881.152	+1.104	-0.001	+0.456	+10.460	
wt	28	_none_	181	3	+0.026	1	1	0	0	1	1	+10804.322	+0.011	-0.001	+0.783	-9.094	
wt	_seg_0_:28	_none_	68	0	+0.026	0	0	0	0	1	0	+4321.729	-0.444	-0.001	+0.429	+1.677	
wt	_seg_1_:28	_none_	40	0	+0.026	0	2	0	0	1	0	+2400.960	-0.116	-0.001	+0.935	+2.871	
wt	_seg_2_:28	_none_	60	0	+0.026	0	0	0	0	1	0	+3601.441	+0.923	-0.001	+0.577	+14.166	
wt	29	normal;	174	1	+0.003	0	1	0	0	1	1	+10804.322	-0.019	-0.001	+4.475	+157.736	
wt	_seg_0_:29	normal;	168	0	+0.003	1	1	0	0	1	1	+10804.322	-0.022	-0.000	+7.027	+159.365	
wt	32	normal;	181	3	+0.008	1	1	0	0	1	0	+10804.322	+0.006	-0.001	+1.276	-147.085	
wt	_seg_0_:32	normal;	36	0	+0.008	0	0	0	0	1	0	+2160.864	+2.338	-0.001	+0.358	+7.268	
wt	_seg_1_:32	normal;	80	0	+0.008	0	1	0	0	1	1	+4801.921	+0.003	-0.001	+1.079	+15.236	
wt	_seg_2_:32	normal;	52	0	+0.008	0	0	0	0	1	0	+3241.297	-1.453	-0.001	+0.629	+2.995	
