Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_0_:29	ascus;normal;	120	0	+0.000	2	1	0	0	1	0	+194.672	+0.221	-0.001	+0.321	+26.797	
wt	_seg_1_:29	ascus;normal;	48	0	+0.000	0	0	0	0	1	1	+180.072	-0.066	-0.001	+3.511	+37.530	
wt	30	normal;ascus;	181	2	+0.000	0	1	0	0	1	1	+177.120	+0.021	-0.001	+0.907	-11.769	
wt	_seg_0_:30	normal;ascus;	36	0	+0.000	0	0	0	0	1	1	+135.054	+6.097	-0.001	+0.553	+7.175	
wt	_seg_1_:30	normal;ascus;	136	0	+0.000	0	1	0	0	1	1	+176.157	+0.012	-0.001	+0.788	-36.386	
wt	3	_none_	181	1	+0.000	1	1	0	0	1	1	+177.120	+0.013	-0.001	+0.485	+113.807	
wt	_seg_0_:3	_none_	176	0	+0.000	1	2	0	0	1	1	+177.120	+0.013	-0.001	+0.915	-28.577	
wt	4	_none_	181	2	+0.000	1	1	0	0	1	1	+174.263	+0.217	-0.001	+0.411	+38.983	
wt	_seg_0_:4	_none_	124	0	+0.000	0	1	0	0	1	1	+144.288	-0.009	-0.001	+0.787	+31.800	
wt	_seg_1_:4	_none_	48	0	+0.000	0	1	0	0	1	1	+160.064	-0.033	-0.001	+0.985	+3.796	
wt	11	_none_	181	3	+0.000	0	1	0	0	1	1	+174.263	+0.027	-0.001	+0.853	-0.485	
wt	_seg_0_:11	_none_	56	0	+0.000	0	1	0	0	1	1	+171.497	-0.813	-0.001	+0.434	+2.039	
wt	_seg_1_:11	_none_	52	0	+0.000	1	0	0	0	1	0	+180.072	-0.835	-0.001	+0.434	+3.858	
wt	_seg_2_:11	_none_	60	0	+0.000	0	0	0	0	1	1	+120.048	+0.013	-0.001	+0.940	+7.483	
wt	12	_none_	181	1	+0.000	0	1	0	0	1	1	+140.316	+0.050	-0.001	+0.458	+28.174	
wt	_seg_0_:12	_none_	176	0	+0.000	2	2	0	0	1	1	+140.316	+0.032	-0.001	+0.927	-9.435	
wt	13	_none_	181	2	+0.001	0	2	0	0	1	1	+196.442	+0.023	-0.001	+2.304	-64.049	
wt	_seg_0_:13	_none_	104	0	+0.001	0	2	0	0	1	1	+190.665	+0.030	-0.001	+0.759	+2.027	
wt	_seg_1_:13	_none_	68	0	+0.001	0	2	0	0	1	1	+196.442	-0.018	-0.001	+1.734	+71.896	
wt	15	_none_	181	2	+0.000	1	2	0	0	1	1	+152.174	+0.075	-0.001	+0.285	+47.453	
wt	_seg_0_:15	_none_	56	0	+0.000	1	1	0	0	1	0	+138.517	-0.026	-0.001	+0.909	+4.988	
wt	_seg_1_:15	_none_	116	0	+0.000	1	3	0	0	1	1	+153.253	+0.020	-0.001	+0.264	+75.406	
wt	16	normal;	181	3	+0.002	1	2	0	0	1	1	+168.818	+0.040	-0.001	+1.231	-7.088	
wt	_seg_0_:16	normal;	40	0	+0.002	2	0	0	0	1	1	+171.497	-10.373	+0.050	+0.709	+4.155	
wt	_seg_1_:16	normal;	56	0	+0.002	1	2	0	0	1	1	+150.060	-0.093	-0.001	+3.080	+28.791	
wt	_seg_2_:16	normal;	72	0	+0.002	0	2	0	0	1	1	+130.961	-4.558	+0.012	+0.500	+3.246	
wt	20	_none_	181	2	+0.000	0	1	0	0	1	1	+166.220	+0.040	-0.002	+0.822	+0.999	
wt	_seg_0_:20	_none_	64	0	+0.000	0	1	0	0	1	1	+120.048	+0.005	-0.001	+0.744	-0.531	
wt	_seg_1_:20	_none_	108	0	+0.000	0	2	0	0	1	1	+162.065	+0.244	-0.012	+0.338	+14.627	
wt	22	_none_	181	3	+0.000	1	2	0	0	1	1	+146.004	+0.180	-0.001	+0.371	+37.725	
wt	_seg_0_:22	_none_	44	0	+0.000	2	0	0	0	1	0	+142.162	-0.204	-0.001	+1.559	+10.339	
wt	_seg_1_:22	_none_	88	0	+0.000	0	2	0	0	1	1	+300.120	-0.019	-0.001	+0.697	+24.839	
wt	_seg_2_:22	_none_	36	0	+0.000	0	0	0	0	1	1	+154.347	-0.050	-0.001	+0.876	+5.717	
wt	23	normal;	181	2	+0.017	1	1	0	0	1	1	+186.281	+0.009	-0.001	+0.771	-13.994	
wt	_seg_0_:23	normal;	100	0	+0.017	0	1	0	0	1	1	+193.626	-0.039	-0.001	+5.100	+81.779	
wt	_seg_1_:23	normal;	72	0	+0.017	0	1	0	0	1	1	+187.901	+0.003	-0.001	+0.877	+0.282	
wt	24	_none_	178	1	+0.001	2	1	0	0	1	1	+125.632	+0.005	-0.001	+1.036	-176.350	
wt	_seg_0_:24	_none_	172	0	+0.001	2	1	0	0	1	0	+124.188	-0.000	-0.001	+1.001	+13914.940	
wt	25	_none_	181	1	+0.000	0	2	0	0	1	1	+180.072	+0.004	-0.001	+0.717	-129.395	
wt	_seg_0_:25	_none_	176	0	+0.000	1	1	0	0	1	1	+180.072	+0.006	-0.001	+0.736	-91.401	
wt	26	_none_	170	3	+0.088	3	1	0	0	1	1	+124.188	-0.004	-0.001	+0.954	+138.472	
wt	_seg_0_:26	_none_	40	0	+0.088	1	0	0	0	1	0	+133.387	-0.257	+0.008	+17.785	+20.412	
wt	_seg_1_:26	_none_	36	0	+0.088	4	0	0	0	1	1	+120.048	+0.117	-0.001	+1.773	-5.744	
wt	_seg_2_:26	_none_	80	0	+0.088	0	2	0	0	1	1	+282.466	+0.010	-0.001	+1.041	-37.842	
wt	29	_none_	181	2	+0.000	0	2	0	0	1	1	+122.776	+0.005	-0.001	+1.753	-261.645	
wt	_seg_0_:29	_none_	96	0	+0.000	0	2	0	0	1	1	+240.096	-0.031	-0.001	+0.838	+15.457	
wt	_seg_1_:29	_none_	76	0	+0.000	4	0	0	0	1	1	+121.670	+0.024	-0.001	+0.889	+6.940	
wt	32	_none_	181	3	+0.000	1	2	0	0	1	1	+138.517	+0.098	-0.001	+0.366	+31.800	
wt	_seg_0_:32	_none_	44	0	+0.000	0	1	0	0	1	1	+168.818	-0.367	-0.001	+0.949	+7.154	
wt	_seg_1_:32	_none_	52	0	+0.000	0	1	0	0	1	1	+162.065	-0.171	+0.001	+7.566	+25.345	
wt	_seg_2_:32	_none_	72	0	+0.000	0	2	0	0	1	1	+240.096	-0.485	-0.001	+0.589	+2.108	
wt	34	_none_	181	3	+0.006	0	2	0	0	1	1	+177.120	+0.012	-0.001	+0.805	+1.264	
wt	_seg_0_:34	_none_	68	0	+0.006	1	1	0	0	1	0	+139.411	+0.023	-0.001	+0.697	+3.250	
wt	_seg_1_:34	_none_	36	0	+0.006	0	0	0	0	1	1	+166.220	+0.014	-0.001	+0.810	+3.772	
wt	_seg_2_:34	_none_	64	0	+0.006	2	0	0	0	1	1	+192.077	+0.038	-0.001	+1.153	+0.499	
wt	37	_none_	181	2	+0.010	0	3	0	0	1	1	+174.263	+0.072	-0.001	+0.581	+34.005	
wt	_seg_0_:37	_none_	56	0	+0.010	0	1	0	0	1	1	+171.497	-0.102	-0.000	+7.921	+35.456	
wt	_seg_1_:37	_none_	116	0	+0.010	0	2	0	0	1	1	+184.689	+0.024	-0.001	+0.855	-7.497	
wt	38	normal;	181	2	+0.001	3	3	0	0	1	1	+122.776	+1.013	+0.040	+0.382	+32.990	
wt	_seg_0_:38	normal;	132	0	+0.001	3	3	0	0	1	1	+122.776	-0.002	-0.001	+0.706	-59.082	
wt	_seg_1_:38	normal;	40	0	+0.001	0	1	0	0	1	1	+141.233	+0.067	-0.001	+0.745	+4.342	
wt	40	normal;	181	1	+0.000	2	2	0	0	1	1	+200.080	+0.000	-0.001	+0.897	-2730.357	
wt	_seg_0_:40	normal;	176	0	+0.000	2	2	0	0	1	1	+200.080	-0.001	-0.001	+0.584	-345.541	
wt	42	_none_	181	2	+0.008	1	2	0	0	1	1	+225.090	+0.028	-0.001	+1.337	-18.146	
wt	_seg_0_:42	_none_	36	0	+0.008	0	1	0	0	1	1	+240.096	-0.187	-0.001	+5.640	+18.607	
wt	_seg_1_:42	_none_	136	0	+0.008	1	2	0	0	1	1	+168.818	+0.008	-0.001	+0.891	-74.726	
wt	47	normal;	171	3	+0.000	0	1	0	0	1	1	+136.764	+0.014	-0.001	+1.137	-65.455	
wt	_seg_0_:47	normal;	64	0	+0.000	0	1	0	0	1	1	+167.023	+0.276	-0.001	+0.387	+11.874	
wt	_seg_1_:47	normal;	40	0	+0.000	1	0	0	0	1	0	+300.120	+0.037	-0.001	+0.311	+35.251	
wt	_seg_2_:47	normal;	52	0	+0.000	0	1	0	0	1	1	+270.108	-0.026	-0.001	+1.016	+4.089	
wt	3	normal;	181	3	+0.000	0	1	0	0	1	1	+177.120	+0.022	-0.001	+1.594	-51.282	
wt	_seg_0_:3	normal;	36	0	+0.000	0	1	0	0	1	1	+120.048	+0.705	+0.006	+7.694	-1.715	
wt	_seg_1_:3	normal;	52	0	+0.000	0	2	0	0	1	1	+170.595	+0.042	-0.001	+1.021	+12.031	
wt	_seg_2_:3	normal;	80	0	+0.000	0	2	0	0	1	1	+154.901	-0.069	+0.001	+11.359	+57.396	
wt	4	normal;	181	3	+0.001	0	1	0	0	1	1	+131.760	+0.025	-0.001	+0.842	-0.627	
wt	_seg_0_:4	normal;	40	0	+0.001	0	1	0	0	1	1	+120.048	+0.677	+0.005	+10.364	-2.402	
wt	_seg_1_:4	normal;	40	0	+0.001	0	1	0	0	1	1	+171.497	+0.485	-0.001	+0.516	+8.404	
wt	_seg_2_:4	normal;	88	0	+0.001	0	1	0	0	1	1	+150.060	-0.012	-0.001	+0.922	+11.086	
wt	8	normal;	181	1	+0.004	0	1	0	0	1	1	+177.120	+0.006	-0.001	+0.504	+89.077	
wt	_seg_0_:8	normal;	176	0	+0.004	0	1	0	0	1	1	+177.120	+0.014	-0.001	+1.332	-60.485	
wt	13	normal;	179	2	+0.001	1	2	0	0	1	1	+131.760	-0.035	-0.001	+5.165	+104.983	
wt	_seg_0_:13	normal;	48	0	+0.001	0	1	0	0	1	1	+120.048	-0.005	-0.001	+1.003	+4.760	
wt	_seg_1_:13	normal;	120	0	+0.001	1	2	0	0	1	1	+160.064	-0.013	-0.001	+1.800	+117.231	
wt	15	normal;	181	1	+0.000	0	1	0	0	1	1	+177.120	+0.025	-0.000	+1.524	-46.125	
wt	_seg_0_:15	normal;	176	0	+0.000	3	1	0	0	1	1	+177.120	+0.036	-0.001	+0.995	-13.645	
wt	17	normal;normal;ascus;	178	3	+0.002	0	1	0	0	1	1	+131.760	+0.133	+0.001	+0.518	+33.731	
wt	_seg_0_:17	normal;normal;ascus;	36	0	+0.002	0	1	0	0	1	1	+120.048	+0.855	+0.012	+12.277	-1.941	
wt	_seg_1_:17	normal;normal;ascus;	56	0	+0.002	0	1	0	0	1	1	+133.387	+0.046	-0.001	+1.386	+1.130	
wt	_seg_2_:17	normal;normal;ascus;	72	0	+0.002	4	0	0	0	1	1	+144.058	-0.070	-0.001	+6.497	+48.723	
wt	19	normal;	181	3	+0.000	2	1	0	0	1	1	+133.387	+0.004	-0.001	+0.717	-18.892	
wt	_seg_0_:19	normal;	88	0	+0.000	0	1	0	0	1	1	+225.090	-0.008	-0.001	+0.600	-1.104	
wt	_seg_1_:19	normal;	44	0	+0.000	1	0	0	0	1	0	+300.120	+0.041	-0.001	+1.004	+9.306	
wt	_seg_2_:19	normal;	36	0	+0.000	0	1	0	0	1	0	+154.347	-10.827	-0.000	+0.585	+2.340	
wt	24	normal;	181	1	+0.001	0	1	0	0	1	1	+177.120	-0.006	-0.001	+0.745	+88.350	
wt	_seg_0_:24	normal;	176	0	+0.001	0	1	0	0	1	1	+177.120	+0.003	-0.001	+0.485	+140.364	
wt	9	_none_	181	3	+0.141	3	1	0	0	1	1	+120.048	+0.020	+0.000	+2.527	-67.772	
wt	_seg_0_:9	_none_	56	0	+0.141	0	0	0	0	1	1	+300.120	-0.053	-0.001	+4.814	+47.268	
wt	_seg_1_:9	_none_	60	0	+0.141	2	0	0	0	1	0	+120.048	-0.009	-0.001	+1.090	+4.290	
wt	_seg_2_:9	_none_	52	0	+0.141	0	1	0	0	1	1	+129.652	-0.107	-0.001	+5.766	+34.277	
wt	15	normal;	181	3	+0.006	2	1	0	0	1	1	+120.048	-0.006	-0.001	+1.221	+173.503	
wt	_seg_0_:15	normal;	36	0	+0.006	0	2	0	0	1	0	+308.695	-7.756	-0.002	+0.375	+1.284	
wt	_seg_1_:15	normal;	80	0	+0.006	0	0	0	0	1	0	+120.048	-0.020	-0.001	+3.240	+109.070	
wt	_seg_2_:15	normal;	52	0	+0.006	5	0	0	0	1	1	+170.595	-0.108	-0.000	+6.762	+33.499	
wt	18	normal;	179	3	+0.002	3	1	0	0	1	1	+120.048	+0.008	-0.001	+0.426	+123.941	
wt	_seg_0_:18	normal;	60	0	+0.002	0	0	0	0	1	1	+300.120	+0.186	-0.001	+0.531	+16.374	
wt	_seg_1_:18	normal;	56	0	+0.002	0	1	0	0	1	1	+128.623	-0.068	-0.001	+2.311	+33.790	
wt	_seg_2_:18	normal;	48	0	+0.002	0	1	0	0	1	1	+180.072	-0.027	-0.001	+0.473	-13.958	
wt	21	normal;	177	3	+0.156	3	1	0	0	1	1	+120.048	+0.019	-0.001	+0.890	+4.839	
wt	_seg_0_:21	normal;	40	0	+0.156	0	1	0	0	1	0	+300.120	-0.062	-0.001	+2.940	+40.259	
wt	_seg_1_:21	normal;	76	0	+0.156	0	1	0	0	1	1	+121.670	+0.029	-0.001	+2.352	-38.484	
wt	_seg_2_:21	normal;	48	0	+0.156	0	1	0	0	1	1	+130.961	-0.036	-0.001	+0.794	+17.471	
wt	22	ascus;normal;	176	3	+0.907	0	1	0	0	1	1	+120.048	+0.051	-0.001	+0.630	+42.742	
wt	_seg_0_:22	ascus;normal;	36	0	+0.907	0	1	0	0	1	1	+240.096	-4.057	-0.001	+0.583	+1.931	
wt	_seg_1_:22	ascus;normal;	60	0	+0.907	0	1	0	0	1	1	+120.048	-0.006	-0.001	+0.966	+10.468	
wt	_seg_2_:22	ascus;normal;	64	0	+0.907	0	1	0	0	1	1	+120.048	-0.017	-0.001	+0.858	+11.109	
wt	24	normal;	187	1	+0.000	0	1	0	0	1	1	+140.544	+5.553	+0.042	+0.467	+4.745	
wt	_seg_0_:24	normal;	180	0	+0.000	2	1	0	0	1	1	+300.120	+5.725	+0.039	+0.439	+3.754	
wt	3	_none_	181	2	+0.012	1	2	0	0	1	1	+166.220	+0.036	+0.000	+3.242	-43.899	
wt	_seg_0_:3	_none_	92	0	+0.012	1	0	0	0	1	1	+164.637	-0.009	-0.001	+1.048	+6.675	
wt	_seg_1_:3	_none_	80	0	+0.012	0	1	0	0	1	1	+192.077	-0.090	+0.001	+7.944	+48.250	
wt	5	normal;	181	2	+0.000	0	1	0	0	1	1	+133.387	-0.037	+0.002	+8.778	+123.164	
wt	_seg_0_:5	normal;	136	0	+0.000	0	1	0	0	1	1	+132.840	-0.010	-0.001	+1.235	+100.977	
wt	_seg_1_:5	normal;	36	0	+0.000	0	0	0	0	1	0	+135.054	-14.287	+0.009	+0.747	+4.334	
wt	8	normal;	181	2	+0.589	1	2	0	0	1	1	+135.054	+0.011	-0.001	+1.141	-13.081	
wt	_seg_0_:8	normal;	92	0	+0.589	0	1	0	0	1	1	+205.797	-0.375	-0.001	+0.600	+1.140	
wt	_seg_1_:8	normal;	80	0	+0.589	0	1	0	0	1	1	+184.689	-0.089	-0.000	+6.843	+45.515	
wt	11	_none_	181	2	+0.009	0	1	0	0	1	1	+146.004	+0.090	-0.001	+0.499	+33.084	
wt	_seg_0_:11	_none_	68	0	+0.009	0	1	0	0	1	1	+127.110	-0.055	-0.001	+5.365	+48.806	
wt	_seg_1_:11	_none_	104	0	+0.009	2	3	0	0	1	1	+294.663	+0.043	+0.001	+1.375	-24.177	
wt	12	_none_	170	3	+0.012	2	1	0	0	1	1	+163.702	+0.095	-0.001	+0.413	+37.445	
wt	_seg_0_:12	_none_	36	0	+0.012	1	0	0	0	1	0	+154.347	-0.140	-0.001	+5.786	+22.490	
wt	_seg_1_:12	_none_	60	0	+0.012	0	1	0	0	1	1	+200.080	+0.029	-0.001	+0.849	-1.322	
wt	_seg_2_:12	_none_	60	0	+0.012	0	2	0	0	1	1	+144.058	-0.070	-0.001	+3.391	+41.441	
wt	14	normal;	181	1	+0.326	1	2	0	0	1	1	+133.387	+0.012	-0.001	+1.033	+5.494	
wt	_seg_0_:14	normal;	176	0	+0.326	0	1	0	0	1	1	+133.387	+0.016	-0.001	+1.031	+7.748	
wt	15	normal;	180	3	+0.005	1	2	0	0	1	1	+166.220	+0.005	-0.001	+0.488	+159.692	
wt	_seg_0_:15	normal;	92	0	+0.005	0	1	0	0	1	1	+128.051	-0.233	-0.001	+0.515	+3.868	
wt	_seg_1_:15	normal;	36	0	+0.005	0	1	0	0	1	1	+144.058	+0.483	-0.001	+0.638	+4.897	
wt	_seg_2_:15	normal;	36	0	+0.005	2	0	0	0	1	1	+180.072	-10.676	+0.007	+0.611	+5.146	
