Name	ID	Label	Len	S	SW	p	q	d	sp	sq	sd	Pmax	a	b	c	d	
wt	_seg_2_:10	normal;ascus;	64	0	+0.027	0	1	0	0	1	1	+3841.537	-0.144	-0.001	+6.340	+30.782	
wt	11	_none_	181	3	+0.003	1	1	0	0	1	0	+10804.322	-0.002	-0.001	+1.198	+341.939	
wt	_seg_0_:11	_none_	92	0	+0.003	1	0	0	0	1	0	+5762.305	-0.013	-0.001	+0.880	+29.524	
wt	_seg_1_:11	_none_	36	0	+0.003	0	0	0	0	1	0	+2160.864	+0.133	-0.001	+1.700	-4.061	
wt	_seg_2_:11	_none_	40	0	+0.003	0	0	0	0	1	0	+2400.960	-0.098	-0.001	+3.095	+24.985	
wt	12	_none_	181	3	+0.005	1	1	0	0	1	1	+10804.322	-0.005	-0.001	+0.789	+122.601	
wt	_seg_0_:12	_none_	64	0	+0.005	0	0	0	0	1	0	+3841.537	-0.516	+0.016	+10.013	+19.430	
wt	_seg_1_:12	_none_	48	0	+0.005	0	1	0	0	1	0	+2881.152	+0.045	-0.001	+3.166	-27.705	
wt	_seg_2_:12	_none_	56	0	+0.005	0	1	0	0	1	1	+3601.441	+0.061	-0.001	+1.518	-6.835	
wt	15	ascus;normal;	176	2	+0.006	2	3	0	0	1	1	+10804.322	+0.018	-0.000	+2.892	-89.121	
wt	_seg_0_:15	ascus;normal;	36	0	+0.006	0	0	0	0	1	0	+2160.864	+19.973	+0.097	+0.683	+5.475	
wt	_seg_1_:15	ascus;normal;	128	0	+0.006	1	1	0	0	1	1	+7683.073	+0.002	-0.001	+0.632	+55.339	
wt	17	_none_	181	3	+0.005	0	1	0	0	1	1	+10804.322	-0.000	-0.001	+1.001	+17797.731	
wt	_seg_0_:17	_none_	64	0	+0.005	0	1	0	0	1	1	+3841.537	-0.039	-0.001	+3.914	+61.828	
wt	_seg_1_:17	_none_	48	0	+0.005	0	0	0	0	1	0	+2881.152	+0.015	-0.001	+0.925	+2.667	
wt	_seg_2_:17	_none_	56	0	+0.005	0	0	0	0	1	0	+3601.441	+0.221	+0.006	+8.060	-9.927	
wt	20	_none_	176	3	+0.109	0	1	0	0	1	1	+10804.322	-0.005	-0.001	+0.916	+82.643	
wt	_seg_0_:20	_none_	72	0	+0.109	1	1	0	0	1	1	+4321.729	+7.292	+0.037	+0.502	+15.320	
wt	_seg_1_:20	_none_	36	0	+0.109	0	0	0	0	1	0	+2160.864	+0.196	-0.001	+0.628	+14.135	
wt	_seg_2_:20	_none_	52	0	+0.109	0	0	0	0	1	0	+3241.297	-0.093	-0.001	+5.882	+35.964	
wt	21	_none_	178	3	+0.016	2	0	0	0	1	0	+10804.322	+0.012	-0.001	+0.967	-16.800	
wt	_seg_0_:21	_none_	56	0	+0.016	0	0	0	0	1	0	+3601.441	+0.154	+0.001	+9.736	-15.368	
wt	_seg_1_:21	_none_	64	0	+0.016	1	1	0	0	1	1	+3841.537	-0.023	-0.001	+1.044	+5.303	
wt	_seg_2_:21	_none_	44	0	+0.016	1	0	0	0	1	0	+2701.080	-5.031	+0.006	+0.415	+5.193	
wt	22	_none_	180	3	+0.845	4	2	0	0	1	1	+10804.322	-0.195	-0.001	+0.501	-0.671	
wt	_seg_0_:22	_none_	36	0	+0.845	0	0	0	0	1	0	+2160.864	+0.677	-0.001	+0.760	+7.919	
wt	_seg_1_:22	_none_	72	0	+0.845	0	1	0	0	1	1	+4321.729	-0.039	-0.001	+2.467	+52.734	
