frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
47,566.815,487.708,43.019,2009,0.7959999999999999,387.37,59.46,0.168,47,1,wt,ascus;normal;
48,567.661,487.271,44.06800000000001,2023,0.785,379.914,58.45,0.17600000000000002,48,1,wt,ascus;normal;
49,564.685,488.906,43.708,2037,0.762,420.583,59.339,0.145,49,1,wt,ascus;normal;
50,566.9119999999998,490.181,44.614,2069,0.812,361.227,59.047,0.199,50,1,wt,ascus;normal;
51,566.803,489.172,44.215,1984,0.787,387.713,57.132,0.166,51,1,wt,ascus;normal;
52,569.827,489.225,42.19,1998,0.78,375.713,60.297,0.17800000000000002,52,1,wt,ascus;normal;
53,565.137,487.809,46.20399999999999,2055,0.778,388.198,56.629,0.171,53,1,wt,ascus;normal;
54,563.0930000000002,485.46,45.291,2168,0.7809999999999999,463.352,60.948,0.127,54,1,wt,ascus;normal;
55,564.9069999999998,485.65,46.283,2140,0.8029999999999999,408.098,58.871,0.161,55,1,wt,ascus;normal;
56,563.604,486.477,47.066,2054,0.787,406.926,55.566,0.156,56,1,wt,ascus;normal;
57,562.168,486.787,45.301,2019,0.7909999999999999,371.713,56.746,0.184,57,1,wt,ascus;normal;
58,563.5319999999998,488.657,46.154,1992,0.8,379.571,54.953,0.174,58,1,wt,ascus;normal;
59,566.7130000000002,487.875,45.382,2034,0.7909999999999999,417.512,57.067,0.147,59,1,wt,ascus;normal;
60,565.106,488.087,47.345,2027,0.767,414.68300000000005,54.512,0.14800000000000002,60,1,wt,ascus;normal;
61,563.823,487.294,46.42,1998,0.768,416.24,54.802,0.145,61,1,wt,ascus;normal;
62,564.78,486.336,46.125,1999,0.763,431.169,55.18,0.135,62,1,wt,ascus;normal;
63,565.183,487.358,46.076,2009,0.795,405.754,55.51600000000001,0.153,63,1,wt,ascus;normal;
64,565.135,487.771,45.795,1965,0.794,378.884,54.633,0.172,64,1,wt,ascus;normal;
65,565.311,486.822,46.511,1954,0.785,350.843,53.49,0.199,65,1,wt,ascus;normal;
66,564.911,486.019,47.582,2040,0.738,457.21,54.588,0.123,66,1,wt,ascus;normal;
67,565.313,486.056,46.593,1967,0.755,421.512,53.752,0.139,67,1,wt,ascus;normal;
68,563.895,487.216,48.268,2075,0.757,485.838,54.735,0.11,68,1,wt,ascus;normal;
69,564.9069999999998,485.92,48.783,2102,0.775,438.24,54.862,0.138,69,1,wt,ascus;normal;
70,563.306,484.727,49.412,2132,0.755,458.039,54.937,0.128,70,1,wt,ascus;normal;
71,564.725,484.111,47.479,2058,0.789,391.955,55.19,0.168,71,1,wt,ascus;normal;
72,564.8480000000002,482.324,47.63,2108,0.7709999999999999,401.026,56.351000000000006,0.165,72,1,wt,ascus;normal;
73,565.587,482.784,45.728,2126,0.7490000000000001,494.323,59.19600000000001,0.109,73,1,wt,ascus;normal;
74,566.604,483.9,48.49100000000001,2153,0.763,460.281,56.532,0.128,74,1,wt,ascus;normal;
75,566.306,483.05,49.529,2170,0.75,457.453,55.784,0.13,75,1,wt,ascus;normal;
76,567.011,483.529,47.13399999999999,2231,0.7559999999999999,481.009,60.26600000000001,0.121,76,1,wt,ascus;normal;
77,564.668,481.866,49.364,2114,0.778,433.796,54.526,0.141,77,1,wt,ascus;normal;
78,566.316,482.556,51.177,2158,0.767,455.696,53.68899999999999,0.131,78,1,wt,ascus;normal;
79,565.533,482.051,50.39100000000001,2071,0.768,416.68300000000005,52.328,0.15,79,1,wt,ascus;normal;
80,565.231,481.181,44.827,2077,0.7759999999999999,472.08,58.993,0.117,80,1,wt,ascus;normal;
81,564.644,482.462,48.733,1974,0.763,433.411,51.574,0.132,81,1,wt,ascus;normal;
82,566.305,482.549,49.469,2140,0.745,504.323,55.08,0.106,82,1,wt,ascus;normal;
83,566.391,483.452,45.632,2175,0.747,481.252,60.688,0.118,83,1,wt,ascus;normal;
84,565.183,483.228,46.79,2188,0.778,500.566,59.539,0.11,84,1,wt,ascus;normal;
85,566.034,482.355,47.106,2093,0.768,424.926,56.572,0.146,85,1,wt,ascus;normal;
86,566.581,484.164,47.437,2138,0.758,431.855,57.385,0.14400000000000002,86,1,wt,ascus;normal;
87,567.906,483.289,49.739,2153,0.715,503.879,55.113,0.107,87,1,wt,ascus;normal;
88,566.996,481.6230000000001,47.371,2102,0.75,442.867,56.49800000000001,0.135,88,1,wt,ascus;normal;
89,565.937,480.224,41.63,2240,0.7509999999999999,460.524,68.51,0.133,89,1,wt,ascus;normal;
90,566.185,479.402,34.09,2375,0.711,488.909,88.704,0.125,90,1,wt,ascus;normal;
91,592.34,490.753,35.59900000000001,1228,0.7190000000000001,358.014,43.92100000000001,0.12,91,1,wt,ascus;normal;
92,599.076,496.734,36.084,1128,0.759,302.416,39.802,0.155,92,1,wt,ascus;normal;
93,609.195,500.251,37.049,1204,0.721,338.115,41.377,0.132,93,1,wt,ascus;normal;
94,617.4630000000002,502.081,39.408,1326,0.7240000000000001,388.985,42.842,0.11,94,1,wt,ascus;normal;
95,623.035,503.693,40.634,1376,0.732,346.843,43.11600000000001,0.14400000000000002,95,1,wt,ascus;normal;
96,628.754,506.889,40.516,1410,0.737,358.9430000000001,44.31,0.138,96,1,wt,ascus;normal;
97,633.871,512.097,39.845,1403,0.735,411.855,44.832,0.104,97,1,wt,ascus;normal;
98,636.812,519.754,40.087,1415,0.72,366.5,44.94300000000001,0.132,98,1,wt,ascus;normal;
99,639.388,522.3430000000002,40.397,1415,0.738,340.014,44.598,0.154,99,1,wt,ascus;normal;normal;
100,639.519,526.136,39.971,1354,0.748,377.612,43.13,0.119,100,1,wt,ascus;normal;normal;
101,638.814,528.304,38.875,1322,0.742,334.357,43.299,0.149,101,1,wt,ascus;normal;normal;
102,637.986,530.717,38.44,1250,0.757,276.375,41.403,0.206,102,1,wt,ascus;normal;normal;
103,638.498,529.7919999999998,38.44300000000001,1289,0.764,310.659,42.692,0.168,103,1,wt,ascus;normal;normal;
104,637.716,527.64,39.336,1368,0.746,311.73,44.28,0.177,104,1,wt,ascus;normal;normal;
105,637.365,527.707,39.764,1363,0.7879999999999999,288.759,43.643,0.205,105,1,wt,ascus;normal;normal;
106,637.475,526.1759999999998,40.499,1456,0.76,328.215,45.775,0.17,106,1,wt,ascus;normal;normal;
107,638.816,524.247,41.93600000000001,1413,0.735,353.8130000000001,42.901,0.142,107,1,wt,ascus;normal;normal;
108,637.188,525.112,42.662,1526,0.7070000000000001,411.37,45.543,0.113,108,1,wt,ascus;normal;normal;
109,636.847,524.448,41.917,1431,0.7020000000000001,393.713,43.467,0.116,109,1,wt,ascus;normal;
110,635.03,523.53,42.5,1446,0.725,342.357,43.32,0.155,110,1,wt,ascus;normal;
111,633.623,522.001,40.941,1361,0.762,345.772,42.327,0.14300000000000002,111,1,wt,ascus;normal;
112,631.974,521.067,40.933,1417,0.715,370.784,44.076,0.13,112,1,wt,ascus;normal;
113,633.638,519.227,42.04600000000001,1408,0.7340000000000001,375.127,42.637,0.126,113,1,wt,ascus;normal;
114,632.751,519.48,41.381,1418,0.711,360.014,43.63,0.13699999999999998,114,1,wt,ascus;normal;
115,632.648,519.0930000000002,42.105,1436,0.7190000000000001,364.156,43.424,0.136,115,1,wt,ascus;normal;
116,632.261,518.9540000000002,40.461,1473,0.723,409.754,46.353,0.11,116,1,wt,ascus;normal;
117,631.591,519.7719999999998,41.159,1479,0.7240000000000001,431.411,45.752,0.1,117,1,wt,ascus;normal;
118,630.506,520.9209999999998,38.256,1377,0.7070000000000001,385.37,45.83,0.117,118,1,wt,ascus;normal;
119,630.545,519.923,37.767,1343,0.708,347.3280000000001,45.277,0.14,119,1,wt,ascus;normal;
120,630.299,519.393,36.441,1357,0.731,360.014,47.413,0.132,120,1,wt,ascus;normal;
121,629.809,519.645,36.672,1332,0.755,328.55800000000005,46.247,0.155,121,1,wt,ascus;normal;
122,630.373,520.3919999999998,37.854,1381,0.7759999999999999,314.902,46.451,0.175,122,1,wt,ascus;normal;
123,629.161,519.224,37.687,1499,0.7340000000000001,392.784,50.643,0.122,123,1,wt,ascus;normal;
124,628.4830000000002,520.1619999999998,38.01300000000001,1550,0.727,393.612,51.918,0.126,124,1,wt,ascus;normal;
125,629.54,520.225,37.235,1551,0.735,413.855,53.037,0.114,125,1,wt,ascus;normal;
126,629.034,521.229,34.992,1535,0.6940000000000001,467.495,55.854,0.08800000000000001,126,1,wt,ascus;normal;
127,629.053,519.547,31.696,1536,0.6940000000000001,409.754,61.702,0.115,127,1,wt,ascus;normal;
128,626.847,521.044,24.672,1353,0.645,381.328,69.825,0.117,128,1,wt,ascus;normal;
129,639.158,532.002,28.955,852,0.6759999999999999,305.831,37.465,0.114,129,1,wt,ascus;normal;normal;
130,640.943,532.659,29.024,759,0.6809999999999999,298.558,33.297,0.107,130,1,wt,ascus;normal;normal;
131,640.681,533.381,30.847,842,0.7120000000000001,259.647,34.754,0.157,131,1,wt,ascus;normal;normal;
132,639.938,534.443,28.093000000000004,771,0.726,256.132,34.943000000000005,0.14800000000000002,132,1,wt,ascus;normal;normal;
133,640.999,534.732,31.787,813,0.7170000000000001,257.30400000000003,32.565,0.154,133,1,wt,ascus;normal;normal;
134,640.425,534.424,29.817,763,0.7340000000000001,231.605,32.582,0.179,134,1,wt,ascus;normal;normal;
135,639.336,534.804,30.593000000000004,785,0.711,239.647,32.67,0.172,135,1,wt,ascus;normal;normal;
136,637.508,535.5880000000002,28.57,746,0.7390000000000001,226.191,33.246,0.183,136,1,wt,ascus;normal;normal;
137,638.04,535.4019999999998,29.781,742,0.701,243.747,31.723000000000006,0.157,137,1,wt,ascus;normal;normal;
138,638.1080000000002,535.278,29.9,775,0.695,256.375,33.001999999999995,0.14800000000000002,138,1,wt,ascus;normal;normal;
139,637.484,535.234,30.152,789,0.711,264.375,33.318000000000005,0.142,139,1,wt,ascus;normal;normal;
140,636.7919999999998,533.832,30.235,782,0.7340000000000001,227.948,32.931,0.189,140,1,wt,ascus;normal;
141,637.944,534.9259999999998,29.862,809,0.7240000000000001,248.818,34.494,0.16399999999999998,141,1,wt,ascus;normal;normal;
142,638.5369999999998,535.02,31.424,843,0.6629999999999999,296.96,34.157,0.12,142,1,wt,ascus;normal;normal;
143,636.543,535.106,31.608,832,0.6729999999999999,278.86,33.515,0.134,143,1,wt,ascus;normal;
144,638.631,533.2669999999998,30.669,803,0.6890000000000001,285.103,33.337,0.124,144,1,wt,ascus;normal;normal;
145,637.304,533.889,30.6,761,0.705,239.404,31.665,0.16699999999999998,145,1,wt,ascus;normal;normal;
146,637.547,532.302,29.186,748,0.7190000000000001,242.09,32.632,0.16,146,1,wt,ascus;normal;normal;
147,636.219,531.693,30.719,805,0.703,305.144,33.365,0.109,147,1,wt,ascus;normal;
148,636.967,529.906,31.36,830,0.71,283.203,33.699,0.13,148,1,wt,ascus;normal;normal;
149,635.771,532.5459999999998,30.88,829,0.7070000000000001,282.96,34.181,0.13,149,1,wt,ascus;normal;
150,637.033,530.805,30.413,788,0.7070000000000001,235.747,32.989000000000004,0.17800000000000002,150,1,wt,ascus;normal;normal;
151,636.621,527.659,30.914,778,0.723,253.161,32.043,0.153,151,1,wt,ascus;normal;
152,637.703,527.0219999999998,29.844,788,0.747,221.948,33.619,0.201,152,1,wt,ascus;normal;normal;
153,636.877,527.552,30.452,815,0.727,263.546,34.076,0.147,153,1,wt,ascus;normal;normal;
154,634.74,528.206,30.756,782,0.7140000000000001,240.43400000000003,32.373000000000005,0.17,154,1,wt,ascus;normal;
155,632.8290000000002,523.425,30.668000000000006,787,0.746,202.978,32.674,0.24,155,1,wt,ascus;normal;
156,635.4209999999998,524.28,31.048,781,0.698,287.002,32.028,0.119,156,1,wt,ascus;normal;
157,634.552,525.413,28.64,726,0.7609999999999999,211.948,32.276,0.203,157,1,wt,ascus;normal;
158,633.356,526.884,29.71,743,0.754,233.505,31.842,0.171,158,1,wt,ascus;normal;
159,632.23,525.9680000000002,29.32,730,0.746,212.635,31.701,0.203,159,1,wt,ascus;normal;
160,631.1469999999998,525.562,30.082,743,0.76,229.605,31.448,0.177,160,1,wt,ascus;normal;
161,632.339,525.101,30.804,764,0.733,211.463,31.579,0.215,161,1,wt,ascus;normal;
162,632.6569999999998,524.759,29.394,719,0.7709999999999999,190.836,31.145,0.248,162,1,wt,ascus;normal;
163,632.197,521.817,28.65,703,0.7390000000000001,243.889,31.242,0.149,163,1,wt,ascus;normal;
164,630.942,520.5459999999998,28.201,718,0.7490000000000001,232.191,32.417,0.16699999999999998,164,1,wt,ascus;normal;
165,630.422,518.641,29.152,735,0.737,229.019,32.101,0.17600000000000002,165,1,wt,ascus;normal;
166,629.136,518.245,29.488000000000003,748,0.726,225.948,32.298,0.184,166,1,wt,ascus;normal;
167,629.529,519.271,30.191,768,0.7170000000000001,276.375,32.389,0.126,167,1,wt,ascus;normal;
168,630.033,518.997,29.057,719,0.757,214.877,31.505,0.196,168,1,wt,ascus;normal;
169,629.427,517.97,28.828000000000007,715,0.736,219.12,31.579,0.187,169,1,wt,ascus;normal;
170,628.376,517.44,29.369,712,0.7120000000000001,235.161,30.867,0.162,170,1,wt,ascus;normal;
171,628.812,517.503,28.672,667,0.711,234.09,29.619,0.153,171,1,wt,ascus;normal;
172,628.565,516.597,28.629,708,0.685,264.132,31.487,0.128,172,1,wt,ascus;normal;
173,628.525,516.347,28.05,713,0.737,232.43400000000003,32.365,0.166,173,1,wt,ascus;normal;
174,628.344,517.419,28.373,717,0.743,219.12,32.176,0.188,174,1,wt,ascus;normal;
175,627.762,516.9069999999998,26.787,664,0.726,222.777,31.561,0.168,175,1,wt,ascus;normal;
176,629.389,517.4159999999998,28.145,701,0.743,198.291,31.713,0.224,176,1,wt,ascus;normal;
177,629.876,516.3,26.482,646,0.7390000000000001,199.463,31.06,0.204,177,1,wt,ascus;normal;
178,629.685,518.236,27.471,659,0.74,195.706,30.544,0.21600000000000005,178,1,wt,ascus;normal;
179,629.863,517.805,27.735,702,0.718,238.576,32.227,0.155,179,1,wt,ascus;normal;
180,627.752,518.8480000000002,28.458,713,0.701,282.517,31.9,0.112,180,1,wt,ascus;normal;
181,626.961,518.765,28.069000000000006,648,0.7340000000000001,215.948,29.394,0.175,181,1,wt,ascus;normal;
1,676.9989999999998,656.677,36.089,1104,0.727,311.144,38.95,0.14300000000000002,1,5,wt,normal;
2,676.799,654.408,32.976,1071,0.732,313.387,41.353,0.13699999999999998,2,5,wt,normal;
3,678.643,655.265,36.921,1114,0.75,257.747,38.417,0.211,3,5,wt,normal;
4,681.57,655.803,33.859,1172,0.736,344.115,44.072,0.124,4,5,wt,normal;
5,678.186,654.655,35.28,1059,0.779,235.505,38.218,0.24,5,5,wt,normal;
6,680.0219999999998,653.425,35.368,1109,0.757,306.316,39.924,0.149,6,5,wt,normal;
7,681.529,654.11,34.681999999999995,1099,0.7170000000000001,336.701,40.346,0.122,7,5,wt,normal;
8,680.882,652.9169999999998,36.039,1106,0.773,290.659,39.074,0.165,8,5,wt,normal;
9,682.193,652.582,34.901,1069,0.7659999999999999,260.718,38.99800000000001,0.198,9,5,wt,normal;
10,683.0239999999999,651.717,34.511,1073,0.726,286.1740000000001,39.587,0.165,10,5,wt,normal;
11,684.296,651.21,34.843,1130,0.737,307.487,41.293,0.15,11,5,wt,normal;
12,685.43,650.632,34.524,1084,0.758,285.103,39.978,0.168,12,5,wt,normal;
13,686.221,649.335,35.539,1131,0.747,309.831,40.52,0.14800000000000002,13,5,wt,normal;
14,685.74,648.3380000000002,35.75,1105,0.775,255.546,39.354,0.213,14,5,wt,normal;
15,688.1160000000001,648.0409999999998,35.496,1163,0.738,337.529,41.717,0.128,15,5,wt,normal;
16,685.155,646.375,35.35800000000001,1076,0.746,301.688,38.746,0.149,16,5,wt,normal;
17,687.607,646.7959999999998,34.628,1085,0.763,275.446,39.895,0.18,17,5,wt,normal;
18,687.9010000000002,646.617,35.32,1147,0.731,307.973,41.348,0.152,18,5,wt,normal;
19,691.352,647.279,34.723,1168,0.754,334.6,42.82899999999999,0.131,19,5,wt,normal;
20,690.24,645.999,35.44,1161,0.7190000000000001,344.458,41.71100000000001,0.123,20,5,wt,normal;
21,691.534,647.681,35.67800000000001,1121,0.769,285.688,40.005,0.173,21,5,wt,normal;
22,691.9630000000002,646.928,34.382,1097,0.716,292.617,40.625,0.161,22,5,wt,normal;
23,690.475,646.164,34.583,1101,0.763,295.931,40.536,0.158,23,5,wt,normal;
24,691.622,644.016,36.064,1123,0.762,286.517,39.647,0.172,24,5,wt,normal;
25,694.303,645.1,33.027,1154,0.743,308.416,44.489,0.152,25,5,wt,normal;
26,693.747,645.09,36.211,1134,0.759,292.416,39.87300000000001,0.16699999999999998,26,5,wt,normal;
27,694.066,645.102,35.162,1082,0.74,277.931,39.18,0.17600000000000002,27,5,wt,normal;
28,694.432,644.885,35.574,1139,0.723,337.872,40.766,0.125,28,5,wt,normal;
29,693.791,644.625,34.272,1076,0.774,267.30400000000003,39.974,0.189,29,5,wt,normal;
30,696.4839999999998,645.049,33.371,1138,0.747,305.245,43.42,0.153,30,5,wt,normal;
31,694.926,644.294,35.582,1106,0.7509999999999999,302.073,39.576,0.152,31,5,wt,normal;
32,696.0010000000002,644.01,34.499,1134,0.746,317.588,41.852,0.141,32,5,wt,normal;
33,695.205,643.911,36.004,1112,0.7809999999999999,244.919,39.324,0.233,33,5,wt,normal;
34,696.385,644.174,36.034,1090,0.736,300.073,38.515,0.152,34,5,wt,normal;
35,696.607,642.941,34.381,1093,0.727,308.073,40.478,0.145,35,5,wt,normal;
36,697.154,642.582,36.491,1141,0.718,333.286,39.811,0.129,36,5,wt,normal;
37,699.186,642.945,35.658,1169,0.726,314.659,41.742,0.14800000000000002,37,5,wt,normal;
38,699.52,642.403,35.105,1129,0.723,331.973,40.948,0.129,38,5,wt,normal;
39,698.0989999999998,643.11,36.133,1136,0.736,303.446,40.03,0.155,39,5,wt,normal;
40,697.3739999999998,642.7909999999998,34.917,1102,0.7709999999999999,253.404,40.184,0.21600000000000005,40,5,wt,normal;
41,698.44,641.563,33.924,1092,0.738,284.617,40.985,0.16899999999999998,41,5,wt,normal;
42,697.9960000000002,641.68,35.131,1134,0.755,263.789,41.099,0.205,42,5,wt,normal;
43,698.4580000000002,640.948,35.049,1106,0.752,256.718,40.178,0.211,43,5,wt,normal;
44,698.423,641.286,35.711,1128,0.772,293.002,40.218,0.165,44,5,wt,normal;
45,699.429,640.9019999999998,35.255,1076,0.747,290.517,38.86,0.16,45,5,wt,normal;
46,699.9789999999998,641.69,35.776,1072,0.7140000000000001,310.517,38.151,0.14,46,5,wt,normal;
47,700.442,641.678,33.416,1047,0.768,278.032,39.894,0.17,47,5,wt,normal;
48,700.9069999999998,641.01,34.15,1027,0.723,271.546,38.29,0.175,48,5,wt,normal;
49,701.622,642.388,35.154,1103,0.733,310.1740000000001,39.95,0.14400000000000002,49,5,wt,normal;
50,698.357,641.376,34.268,1053,0.7340000000000001,308.558,39.124,0.139,50,5,wt,normal;
51,696.43,640.36,34.645,1025,0.775,246.919,37.669,0.211,51,5,wt,normal;
52,697.9,640.068,33.592,1041,0.8029999999999999,246.576,39.457,0.215,52,5,wt,normal;
53,700.581,639.746,34.804,1057,0.74,288.517,38.668,0.16,53,5,wt,normal;
54,697.8689999999998,639.268,36.359,1110,0.688,314.801,38.871,0.141,54,5,wt,normal;
55,699.815,639.612,34.553000000000004,1082,0.757,273.688,39.87,0.182,55,5,wt,normal;
56,698.013,639.163,34.949,1062,0.759,271.546,38.69,0.181,56,5,wt,normal;
57,699.0,639.028,35.044000000000004,1046,0.7490000000000001,264.375,38.003,0.188,57,5,wt,normal;
58,698.512,639.144,34.276,1015,0.775,257.061,37.704,0.193,58,5,wt,normal;
59,698.069,636.9,33.373000000000005,1013,0.762,271.546,38.648,0.173,59,5,wt,normal;
60,699.227,638.467,33.736999999999995,1022,0.746,258.818,38.57,0.192,60,5,wt,normal;
61,700.3510000000001,638.576,34.233000000000004,1028,0.731,273.203,38.235,0.173,61,5,wt,normal;
62,700.5369999999998,637.299,34.522,1059,0.732,317.487,39.058,0.132,62,5,wt,normal;
63,699.305,637.934,33.937,1034,0.7559999999999999,245.304,38.793,0.21600000000000005,63,5,wt,normal;
64,700.4960000000002,637.0269999999998,33.698,1026,0.732,291.831,38.766,0.151,64,5,wt,normal;
65,699.9689999999998,636.2909999999998,32.765,995,0.759,262.233,38.665,0.182,65,5,wt,normal;
66,698.916,636.534,33.358000000000004,975,0.7559999999999999,246.233,37.214,0.202,66,5,wt,normal;
67,700.967,636.125,32.51,976,0.754,243.161,38.225,0.207,67,5,wt,normal;
68,699.556,635.918,34.603,1043,0.77,267.30400000000003,38.378,0.183,68,5,wt,normal;
69,699.931,636.448,33.351,1034,0.715,302.416,39.475,0.142,69,5,wt,normal;
70,697.952,635.565,33.917,1026,0.718,312.902,38.516,0.132,70,5,wt,normal;
71,699.6389999999999,636.126,33.411,1022,0.731,282.274,38.947,0.161,71,5,wt,normal;
72,701.677,635.929,32.184,1020,0.77,261.789,40.353,0.187,72,5,wt,normal;
73,702.7439999999998,635.751,32.802,1034,0.703,327.0440000000001,40.135,0.121,73,5,wt,normal;
74,703.322,634.5419999999998,33.281,1021,0.777,216.676,39.061,0.273,74,5,wt,normal;
75,704.363,634.9590000000002,34.584,1073,0.725,265.789,39.503,0.191,75,5,wt,normal;
76,705.806,634.444,34.166,1090,0.757,313.144,40.62,0.14,76,5,wt,normal;
77,704.329,632.9630000000002,33.266,1024,0.765,246.09,39.19300000000001,0.212,77,5,wt,normal;
78,703.808,632.7909999999998,34.578,1079,0.742,304.659,39.732,0.146,78,5,wt,normal;
79,703.555,632.315,33.501999999999995,1012,0.762,244.333,38.46,0.213,79,5,wt,normal;
80,703.345,632.019,35.695,1072,0.7240000000000001,331.144,38.238,0.123,80,5,wt,normal;
81,702.674,632.275,34.779,1017,0.772,237.019,37.232,0.227,81,5,wt,normal;
82,702.086,630.573,35.503,1024,0.767,289.103,36.724,0.154,82,5,wt,normal;
83,701.822,631.9590000000002,33.454,1026,0.773,252.333,39.049,0.202,83,5,wt,normal;
84,704.065,633.196,34.438,1090,0.743,287.345,40.299,0.166,84,5,wt,normal;
85,702.6030000000002,631.819,34.692,1018,0.74,311.487,37.362,0.132,85,5,wt,normal;
86,702.6569999999998,632.7819999999998,34.599000000000004,1007,0.755,273.446,37.058,0.16899999999999998,86,5,wt,normal;
87,705.518,631.9830000000002,33.006,1048,0.6940000000000001,324.659,40.427,0.125,87,5,wt,normal;
88,705.23,633.006,35.176,1055,0.745,298.073,38.187,0.149,88,5,wt,normal;
89,701.547,631.714,35.628,1015,0.7090000000000001,293.831,36.273,0.14800000000000002,89,5,wt,normal;
90,703.051,632.3330000000002,34.105,1029,0.752,287.588,38.416,0.156,90,5,wt,normal;
