frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
31,984.853,413.002,130.365,1333,0.765,327.0440000000001,43.88800000000001,0.157,31,3,wt,_none_
32,985.043,413.306,172.476,1441,0.745,336.115,45.838,0.16,32,3,wt,_none_
33,985.16,412.632,109.179,1218,0.765,308.1740000000001,41.528,0.161,33,3,wt,_none_
34,983.419,413.68,118.009,1249,0.716,348.9430000000001,42.95399999999999,0.129,34,3,wt,_none_
35,982.821,413.05300000000005,120.411,1220,0.764,302.517,43.112,0.168,35,3,wt,_none_
36,982.342,412.639,125.272,1136,0.764,266.96,40.604,0.2,36,3,wt,_none_
37,980.238,411.912,121.535,1253,0.8,308.274,41.801,0.166,37,3,wt,_none_
38,982.263,414.929,113.051,1150,0.737,304.316,41.775,0.156,38,3,wt,_none_
39,980.282,411.685,128.501,1368,0.7709999999999999,310.659,45.51300000000001,0.17800000000000002,39,3,wt,_none_
40,978.744,411.52,124.287,1249,0.733,354.6,42.051,0.125,40,3,wt,_none_
41,979.059,411.097,125.272,1214,0.732,302.659,42.023,0.16699999999999998,41,3,wt,_none_
42,974.768,410.06,119.291,1108,0.782,263.647,39.432,0.2,42,3,wt,_none_
43,976.729,411.017,133.363,1199,0.759,325.487,41.43,0.142,43,3,wt,_none_
44,975.576,410.088,105.154,1126,0.748,291.245,39.113,0.16699999999999998,44,3,wt,_none_
45,974.545,410.504,139.028,1201,0.762,291.446,41.036,0.17800000000000002,45,3,wt,_none_
46,975.273,409.41,149.47,1059,0.78,274.132,37.933,0.177,46,3,wt,_none_
47,976.547,410.771,114.538,1187,0.72,336.6,41.002,0.132,47,3,wt,_none_
48,973.952,409.537,71.96600000000002,1137,0.7859999999999999,242.43400000000003,39.274,0.243,48,3,wt,_none_
49,972.277,408.343,123.341,1036,0.7979999999999999,237.505,38.382,0.231,49,3,wt,normal;
50,973.851,408.819,129.806,1150,0.757,310.558,39.852,0.15,50,3,wt,_none_
51,971.868,407.546,103.761,1164,0.765,270.032,41.815,0.201,51,3,wt,normal;
52,973.249,407.503,92.49,1019,0.7859999999999999,249.505,38.577,0.206,52,3,wt,_none_
53,969.735,407.987,76.827,1159,0.777,256.333,41.256,0.222,53,3,wt,normal;
54,974.564,407.915,109.231,1023,0.764,270.617,37.211,0.17600000000000002,54,3,wt,_none_
55,973.789,407.531,119.899,1063,0.772,252.96,37.743,0.209,55,3,wt,_none_
56,973.882,407.904,127.405,991,0.792,219.706,36.154,0.258,56,3,wt,_none_
57,973.568,408.969,137.35299999999998,1244,0.789,268.718,42.838,0.21600000000000005,57,3,wt,_none_
58,974.608,408.976,84.289,1245,0.7829999999999999,279.446,42.572,0.2,58,3,wt,_none_
59,973.022,406.611,137.35299999999998,1245,0.7609999999999999,328.55800000000005,41.924,0.145,59,3,wt,_none_
60,975.278,405.833,120.735,1000,0.777,229.948,36.978,0.238,60,3,wt,_none_
61,974.741,407.163,137.49,1188,0.7340000000000001,330.701,40.592,0.13699999999999998,61,3,wt,_none_
62,974.661,405.793,104.323,1137,0.767,268.617,40.37,0.198,62,3,wt,_none_
63,975.637,406.972,83.66,1074,0.765,277.345,38.531,0.175,63,3,wt,_none_
64,973.357,406.598,151.928,1200,0.72,328.902,42.072,0.139,64,3,wt,_none_
65,973.897,406.591,99.273,1159,0.768,278.274,40.775,0.188,65,3,wt,_none_
66,975.16,405.599,147.995,1088,0.792,225.848,40.063,0.268,66,3,wt,_none_
67,974.444,404.615,146.659,1045,0.797,232.43400000000003,37.67,0.243,67,3,wt,_none_
68,974.012,405.083,96.981,1193,0.757,308.759,41.889,0.157,68,3,wt,_none_
69,970.546,404.252,114.624,1233,0.733,312.416,42.458,0.159,69,3,wt,normal;
70,973.851,404.884,114.075,1162,0.737,296.902,41.256,0.166,70,3,wt,_none_
71,972.982,403.963,86.348,1075,0.768,249.061,38.727,0.218,71,3,wt,_none_
72,975.042,404.826,135.881,1034,0.772,270.032,37.422,0.17800000000000002,72,3,wt,_none_
73,976.293,404.475,165.96400000000003,870,0.722,264.718,34.519,0.156,73,3,wt,_none_
74,973.142,404.007,113.552,864,0.754,247.889,35.056,0.177,74,3,wt,_none_
75,975.016,404.24,139.844,926,0.775,243.848,35.583,0.196,75,3,wt,_none_
76,971.463,403.334,141.766,902,0.7809999999999999,243.889,35.709,0.191,76,3,wt,normal;
77,973.808,404.396,98.326,925,0.7829999999999999,217.362,35.922,0.246,77,3,wt,_none_
78,974.862,402.886,145.62,969,0.735,268.375,36.858,0.16899999999999998,78,3,wt,_none_
79,973.886,403.269,99.66,1009,0.7390000000000001,246.919,37.295,0.208,79,3,wt,_none_
80,976.656,403.81,105.018,885,0.755,223.019,35.732,0.224,80,3,wt,_none_
81,973.964,403.376,108.8,1010,0.763,268.233,39.002,0.17600000000000002,81,3,wt,_none_
82,976.803,404.568,97.943,885,0.7290000000000001,254.818,35.756,0.171,82,3,wt,_none_
83,975.392,403.451,113.552,924,0.758,262.617,35.69300000000001,0.168,83,3,wt,_none_
84,977.074,403.55,39.987,868,0.752,207.463,33.786,0.253,84,3,wt,_none_
85,974.457,402.603,143.881,955,0.7440000000000001,240.919,36.29,0.207,85,3,wt,_none_
86,974.944,401.924,141.546,846,0.797,219.948,35.652,0.22,86,3,wt,_none_
87,978.05,402.05,146.689,898,0.7559999999999999,251.161,35.534,0.179,87,3,wt,_none_
88,978.523,403.356,107.354,1078,0.747,286.274,39.809,0.165,88,3,wt,_none_
89,975.503,402.5,101.56,989,0.7609999999999999,268.96,37.458,0.172,89,3,wt,_none_
90,975.037,403.369,130.314,903,0.759,248.233,35.944,0.184,90,3,wt,_none_
91,975.519,402.387,47.911,909,0.7609999999999999,229.848,34.693000000000005,0.21600000000000005,91,3,wt,_none_
92,974.541,402.486,128.157,1185,0.755,318.558,43.37300000000001,0.147,92,3,wt,_none_
93,977.82,402.443,111.801,1005,0.732,270.375,39.136,0.173,93,3,wt,_none_
94,978.253,401.945,109.231,1038,0.775,262.132,38.88800000000001,0.19,94,3,wt,_none_
95,975.872,401.133,141.14700000000005,1062,0.738,297.345,38.918,0.151,95,3,wt,_none_
96,973.915,401.173,83.367,981,0.759,255.889,37.304,0.188,96,3,wt,_none_
97,976.813,400.037,118.443,1139,0.7390000000000001,327.529,42.063,0.133,97,3,wt,_none_
98,977.691,401.719,86.49600000000002,1114,0.732,348.458,39.744,0.115,98,3,wt,_none_
99,980.911,402.042,137.564,1121,0.748,304.517,39.704,0.152,99,3,wt,_none_
100,980.584,400.802,124.695,1126,0.769,310.316,40.539,0.147,100,3,wt,_none_
101,976.717,399.55,153.997,1078,0.743,251.304,38.197,0.215,101,3,wt,_none_
102,978.738,399.967,106.587,1151,0.737,302.902,40.691,0.158,102,3,wt,_none_
103,978.652,399.649,146.31,1215,0.738,326.458,42.61600000000001,0.14300000000000002,103,3,wt,_none_
104,979.288,399.142,138.27,1144,0.754,300.073,40.889,0.16,104,3,wt,_none_
105,977.975,400.187,140.042,1129,0.753,307.831,41.084,0.15,105,3,wt,_none_
106,979.639,399.152,142.224,1171,0.7490000000000001,295.203,41.76300000000001,0.16899999999999998,106,3,wt,_none_
107,980.121,399.335,124.992,1167,0.773,293.931,41.272,0.17,107,3,wt,_none_
108,979.195,399.957,122.661,1115,0.784,270.475,39.271,0.192,108,3,wt,_none_
109,982.779,400.45,118.217,1085,0.765,264.132,38.365,0.195,109,3,wt,_none_
110,982.517,402.202,92.545,1072,0.765,245.505,37.697,0.224,110,3,wt,_none_
111,979.611,400.822,118.142,1121,0.757,291.103,40.181,0.166,111,3,wt,_none_
112,978.366,399.605,136.685,1171,0.774,263.161,41.163,0.212,112,3,wt,_none_
113,979.387,400.06,125.538,1174,0.742,307.588,40.655,0.156,113,3,wt,_none_
114,981.136,400.92,167.093,1173,0.731,312.073,40.121,0.151,114,3,wt,_none_
115,982.373,399.93300000000005,128.66,1175,0.7390000000000001,327.286,40.495,0.138,115,3,wt,_none_
116,976.4,398.754,120.964,1082,0.773,270.132,39.136,0.18600000000000005,116,3,wt,_none_
117,977.4,398.973,138.366,1150,0.763,273.546,40.958,0.193,117,3,wt,_none_
118,978.168,398.886,141.71,1188,0.759,285.345,41.106,0.183,118,3,wt,_none_
119,981.526,398.997,130.972,1150,0.736,320.115,40.99100000000001,0.141,119,3,wt,_none_
120,982.02,399.431,109.134,1114,0.7290000000000001,262.233,39.813,0.204,120,3,wt,_none_
121,980.856,399.211,149.826,1095,0.743,285.002,39.41,0.16899999999999998,121,3,wt,_none_
122,981.861,400.25,142.907,1215,0.726,330.9430000000001,41.87600000000001,0.139,122,3,wt,_none_
123,980.311,399.819,138.27,1109,0.7559999999999999,292.274,39.305,0.163,123,3,wt,_none_
124,977.875,398.414,153.947,1162,0.733,305.103,41.014,0.157,124,3,wt,_none_
125,982.019,400.004,113.839,1086,0.76,260.375,38.492,0.201,125,3,wt,_none_
126,980.539,398.567,120.53,1061,0.767,286.274,37.824,0.163,126,3,wt,_none_
127,982.589,398.231,171.52900000000002,1104,0.735,299.73,39.327,0.154,127,3,wt,_none_
128,981.29,399.48,95.08,1056,0.75,287.103,37.928,0.161,128,3,wt,_none_
129,979.88,399.571,129.644,1002,0.7490000000000001,253.304,36.781,0.196,129,3,wt,_none_
130,977.801,399.516,142.352,1013,0.763,261.30400000000003,37.088,0.18600000000000005,130,3,wt,_none_
131,978.875,398.12,136.736,1069,0.738,281.103,38.993,0.17,131,3,wt,_none_
132,977.834,397.075,82.725,1094,0.726,290.517,39.03,0.163,132,3,wt,_none_
133,981.794,398.706,124.33,1007,0.685,355.772,38.496,0.1,133,3,wt,_none_
134,981.194,399.221,137.643,1009,0.7140000000000001,273.789,37.171,0.16899999999999998,134,3,wt,_none_
135,982.72,397.266,110.41,1051,0.75,268.86,38.519,0.183,135,3,wt,_none_
136,982.916,398.017,168.44,950,0.7290000000000001,247.404,35.637,0.195,136,3,wt,_none_
137,980.424,397.608,77.905,932,0.758,205.22,36.05,0.278,137,3,wt,_none_
138,982.84,399.75,108.034,1008,0.745,278.96,37.978,0.163,138,3,wt,_none_
139,983.776,399.237,72.801,980,0.742,247.889,35.632,0.2,139,3,wt,_none_
140,984.88,400.241,154.592,1024,0.785,265.889,36.804,0.182,140,3,wt,_none_
141,982.651,398.046,131.532,1053,0.723,294.517,37.565,0.153,141,3,wt,_none_
142,983.2,397.17800000000005,112.891,1045,0.73,257.546,39.386,0.198,142,3,wt,_none_
143,981.408,397.877,128.66,1023,0.7490000000000001,275.789,37.503,0.16899999999999998,143,3,wt,_none_
144,980.372,397.685,101.07,1024,0.7490000000000001,254.132,37.155,0.199,144,3,wt,_none_
145,980.252,396.601,128.66,930,0.752,265.889,36.702,0.165,145,3,wt,_none_
146,982.56,396.843,123.69,970,0.735,277.103,39.166,0.159,146,3,wt,_none_
147,979.7,395.484,130.855,939,0.7070000000000001,297.245,37.569,0.134,147,3,wt,_none_
148,978.283,395.11300000000006,96.34,945,0.7140000000000001,312.558,36.668,0.122,148,3,wt,_none_
149,979.716,395.006,105.781,978,0.71,330.215,37.867,0.113,149,3,wt,_none_
150,981.541,396.057,127.648,878,0.721,228.576,35.718,0.211,150,3,wt,_none_
151,981.191,395.084,141.546,887,0.716,266.718,34.904,0.157,151,3,wt,_none_
152,981.729,396.218,139.086,830,0.773,215.605,33.792,0.224,152,3,wt,_none_
153,981.522,396.888,139.844,828,0.735,250.233,34.206,0.166,153,3,wt,_none_
154,981.448,396.537,159.444,812,0.735,221.948,35.201,0.207,154,3,wt,_none_
155,980.145,395.628,141.34,767,0.679,276.475,34.638000000000005,0.126,155,3,wt,_none_
156,983.933,397.126,163.686,813,0.74,252.818,34.866,0.16,156,3,wt,_none_
157,985.149,397.158,108.435,786,0.72,274.86,34.44,0.131,157,3,wt,_none_
158,983.046,398.137,124.875,826,0.733,236.919,33.477,0.185,158,3,wt,_none_
159,983.629,398.785,167.905,762,0.7240000000000001,248.576,33.679,0.155,159,3,wt,_none_
160,984.271,397.593,138.013,722,0.6970000000000001,244.718,32.433,0.152,160,3,wt,_none_
161,983.269,397.796,143.393,736,0.71,227.605,33.056999999999995,0.179,161,3,wt,_none_
162,984.846,397.929,117.897,676,0.7090000000000001,230.919,31.073,0.159,162,3,wt,_none_
163,986.405,397.6880000000001,137.564,881,0.722,255.161,37.368,0.17,163,3,wt,_none_
164,984.855,396.256,106.314,780,0.716,254.818,34.509,0.151,164,3,wt,_none_
165,984.522,395.78,129.987,724,0.736,206.392,33.251999999999995,0.214,165,3,wt,_none_
166,987.716,398.186,4.289,714,0.722,239.848,32.374,0.156,166,3,wt,_none_
167,985.637,397.5630000000001,114.102,758,0.705,251.99,34.319,0.15,167,3,wt,_none_
168,982.184,395.764,114.775,705,0.691,237.747,32.373000000000005,0.157,168,3,wt,_none_
169,985.696,397.004,134.17,807,0.643,290.416,34.735,0.12,169,3,wt,_none_
170,984.511,397.609,129.094,749,0.7070000000000001,225.747,33.967,0.185,170,3,wt,_none_
171,989.244,399.447,106.144,703,0.701,245.747,32.491,0.146,171,3,wt,_none_
172,987.387,396.237,131.186,710,0.679,268.375,32.294000000000004,0.124,172,3,wt,_none_
173,982.908,394.05800000000005,133.21,683,0.6940000000000001,212.291,33.635,0.19,173,3,wt,_none_
174,984.818,394.609,149.3,532,0.665,232.333,29.052,0.124,174,3,wt,_none_
175,983.675,392.513,126.254,600,0.693,240.676,30.619,0.13,175,3,wt,_none_
176,983.338,392.887,154.026,705,0.6709999999999999,270.375,33.043,0.121,176,3,wt,_none_
177,980.884,392.94,130.601,518,0.657,222.43400000000003,28.983,0.132,177,3,wt,_none_
178,979.472,391.98800000000006,131.186,652,0.64,279.546,30.999,0.105,178,3,wt,_none_
179,978.417,392.27,79.563,652,0.66,230.777,31.443,0.154,179,3,wt,_none_
180,981.21,393.305,112.068,703,0.667,273.30400000000003,32.219,0.118,180,3,wt,_none_
181,981.404,392.603,145.00799999999995,604,0.695,221.605,30.644,0.155,181,3,wt,_none_
1,939.523,423.135,45.971,897,0.745,243.99,34.783,0.189,1,5,wt,normal;
2,950.149,425.845,21.801,867,0.728,251.404,34.575,0.172,2,5,wt,normal;
3,950.575,433.809,162.89700000000005,845,0.74,258.718,33.837,0.159,3,5,wt,normal;
4,957.974,438.45,53.746,761,0.767,193.806,31.782,0.255,4,5,wt,normal;
5,959.826,444.023,51.34,715,0.748,208.392,31.154,0.207,5,5,wt,normal;
6,959.428,449.163,178.53099999999995,732,0.736,198.635,31.48,0.233,6,5,wt,normal;
7,961.976,451.572,46.042,760,0.768,200.877,32.036,0.237,7,5,wt,normal;
8,963.504,455.92800000000005,34.875,776,0.763,222.191,32.198,0.198,8,5,wt,normal;
9,962.678,457.354,20.556,882,0.737,216.291,33.709,0.237,9,5,wt,normal;
10,959.998,459.88,36.254,731,0.7490000000000001,221.12,31.639,0.188,10,5,wt,normal;
11,958.624,463.338,12.875,692,0.77,184.149,30.139,0.256,11,5,wt,normal;
12,956.072,465.336,159.075,725,0.779,183.321,31.565,0.271,12,5,wt,normal;
13,958.681,469.499,120.466,812,0.7829999999999999,212.291,32.226,0.226,13,5,wt,normal;
14,953.885,473.448,38.234,823,0.76,211.948,37.462,0.23,14,5,wt,normal;
15,949.709,474.46,10.176,815,0.7390000000000001,239.99,32.395,0.17800000000000002,15,5,wt,normal;
16,948.724,472.355,158.749,731,0.7559999999999999,210.534,31.117,0.207,16,5,wt,normal;
17,945.817,475.222,151.39,758,0.795,194.735,32.798,0.251,17,5,wt,normal;
18,944.586,476.321,43.995,811,0.747,225.019,33.66,0.201,18,5,wt,normal;
19,944.484,475.45,23.385,820,0.7290000000000001,236.676,33.617,0.184,19,5,wt,normal;
20,942.784,478.117,151.504,849,0.774,225.605,33.893,0.21,20,5,wt,normal;
21,941.546,477.476,156.975,870,0.748,260.375,34.851,0.161,21,5,wt,normal;
22,937.092,477.53,117.181,856,0.7490000000000001,224.777,34.516,0.213,22,5,wt,normal;
23,935.114,478.274,51.54600000000001,898,0.75,274.718,34.428000000000004,0.15,23,5,wt,normal;
24,936.366,477.37,138.814,897,0.733,248.233,34.702,0.183,24,5,wt,normal;
25,934.513,478.347,6.9529999999999985,855,0.759,233.848,33.802,0.196,25,5,wt,normal;
26,930.576,479.423,169.21599999999995,896,0.72,298.274,34.883,0.127,26,5,wt,normal;
27,930.225,479.974,150.422,841,0.752,244.818,35.11,0.17600000000000002,27,5,wt,_none_
28,925.06,480.918,41.987,802,0.733,243.99,33.322,0.16899999999999998,28,5,wt,_none_
29,926.587,483.176,47.121,790,0.774,202.049,32.123000000000005,0.243,29,5,wt,_none_
30,925.163,479.557,146.689,854,0.7759999999999999,245.747,34.611,0.17800000000000002,30,5,wt,normal;
31,924.447,481.77,29.578000000000007,837,0.735,251.747,33.772,0.166,31,5,wt,_none_
32,924.765,480.334,81.87,929,0.752,248.576,34.507,0.189,32,5,wt,_none_
33,923.832,479.139,132.089,825,0.75,261.99,34.781,0.151,33,5,wt,normal;
34,921.286,477.006,161.14700000000005,828,0.7509999999999999,241.505,34.14,0.17800000000000002,34,5,wt,normal;
35,922.998,480.129,42.955,808,0.752,230.09,33.103,0.192,35,5,wt,_none_
36,920.488,478.604,161.075,740,0.7929999999999999,189.907,31.978,0.258,36,5,wt,normal;
37,917.722,478.054,137.911,852,0.762,250.475,33.539,0.171,37,5,wt,normal;
38,918.273,478.691,128.884,806,0.754,224.09,33.008,0.202,38,5,wt,normal;
39,916.534,479.07,35.53800000000001,940,0.754,255.061,35.023,0.182,39,5,wt,normal;
40,916.859,476.513,117.181,857,0.73,238.919,33.531,0.189,40,5,wt,normal;
41,920.104,474.566,154.058,835,0.7809999999999999,227.12,34.745,0.203,41,5,wt,normal;
42,915.434,475.332,71.565,791,0.785,184.492,32.187,0.292,42,5,wt,normal;
43,914.796,476.955,30.466,817,0.75,220.291,33.429,0.212,43,5,wt,normal;
44,913.518,475.619,160.145,764,0.7879999999999999,210.777,32.565,0.21600000000000005,44,5,wt,normal;
45,913.319,475.578,169.695,832,0.762,216.049,34.772,0.224,45,5,wt,normal;
46,914.437,476.633,10.437,731,0.74,198.392,31.564,0.233,46,5,wt,normal;
47,914.211,476.205,147.42600000000004,807,0.736,243.747,32.595,0.171,47,5,wt,normal;
48,913.009,475.235,56.725,791,0.8059999999999999,201.22,32.118,0.245,48,5,wt,normal;
49,913.914,476.828,53.746,723,0.7609999999999999,178.83599999999996,31.393,0.284,49,5,wt,normal;
50,914.121,475.067,73.443,788,0.767,202.149,32.012,0.242,50,5,wt,normal;
51,911.902,476.616,16.144000000000002,793,0.77,213.362,32.508,0.219,51,5,wt,normal;
52,912.097,479.625,62.021,713,0.764,204.635,31.003,0.214,52,5,wt,normal;
53,911.786,477.521,21.801,761,0.773,207.706,31.773000000000003,0.222,53,5,wt,normal;
54,914.125,477.458,131.76,718,0.7829999999999999,194.978,31.79,0.237,54,5,wt,normal;
55,912.963,477.724,158.19899999999996,680,0.758,203.12,30.883000000000006,0.207,55,5,wt,normal;
56,912.558,476.932,75.579,634,0.742,198.635,30.014,0.202,56,5,wt,normal;
57,911.872,475.198,161.565,861,0.7290000000000001,244.676,35.161,0.181,57,5,wt,normal;
58,913.343,474.73,117.15,890,0.7190000000000001,257.061,34.18,0.16899999999999998,58,5,wt,normal;
59,913.256,473.519,133.15200000000002,903,0.725,253.304,36.395,0.177,59,5,wt,normal;
60,913.397,473.459,150.642,702,0.787,189.078,31.288,0.247,60,5,wt,normal;
61,910.163,474.413,6.483,848,0.7020000000000001,262.132,34.694,0.155,61,5,wt,normal;
62,914.286,475.067,108.886,788,0.7170000000000001,235.605,33.136,0.17800000000000002,62,5,wt,normal;
63,913.509,475.11,125.707,747,0.728,277.061,32.663000000000004,0.122,63,5,wt,normal;
64,913.188,474.104,159.905,864,0.721,279.203,34.223,0.139,64,5,wt,normal;
65,914.79,475.837,5.315,809,0.691,274.375,32.374,0.135,65,5,wt,normal;
66,916.332,471.276,173.047,769,0.71,246.818,32.724000000000004,0.159,66,5,wt,normal;
67,916.108,473.854,99.462,755,0.795,194.978,31.522,0.25,67,5,wt,normal;
68,914.268,473.44,152.85,878,0.695,283.345,33.651,0.13699999999999998,68,5,wt,normal;
69,911.879,471.925,171.46900000000005,815,0.755,221.848,33.011,0.208,69,5,wt,normal;
70,914.947,472.687,61.504,765,0.763,216.291,33.196,0.205,70,5,wt,normal;
71,915.386,473.569,140.194,735,0.718,234.43400000000003,32.461,0.168,71,5,wt,normal;
72,915.035,475.077,76.675,665,0.69,242.818,31.731,0.142,72,5,wt,normal;
73,916.731,474.914,62.7,568,0.688,213.706,28.823,0.156,73,5,wt,normal;
74,915.834,473.909,162.64600000000004,506,0.682,216.43400000000003,26.059,0.136,74,5,wt,normal;
75,916.012,472.108,139.57399999999998,576,0.691,236.333,28.389,0.13,75,5,wt,normal;
76,915.849,472.855,164.055,541,0.665,217.706,28.435,0.14300000000000002,76,5,wt,normal;
77,914.195,474.781,127.476,613,0.679,229.605,29.716,0.146,77,5,wt,normal;
78,916.75,473.679,136.123,624,0.7170000000000001,202.492,29.45,0.191,78,5,wt,normal;
79,915.22,471.904,126.254,628,0.732,194.25,30.694000000000006,0.209,79,5,wt,normal;
80,916.785,472.101,164.055,561,0.6970000000000001,218.392,29.673,0.14800000000000002,80,5,wt,normal;
81,914.129,471.661,12.875,623,0.696,240.333,29.323,0.136,81,5,wt,normal;
82,915.068,472.076,96.71,556,0.6809999999999999,202.978,27.796,0.17,82,5,wt,normal;
83,914.542,471.134,176.90599999999995,593,0.674,252.818,28.702,0.117,83,5,wt,normal;
84,915.183,472.508,139.57399999999998,523,0.6779999999999999,200.149,26.71,0.16399999999999998,84,5,wt,normal;
85,914.957,473.253,83.29,635,0.7440000000000001,197.563,29.744,0.204,85,5,wt,normal;
86,916.945,472.15,138.366,560,0.6890000000000001,222.191,29.161,0.14300000000000002,86,5,wt,normal;
87,917.096,470.862,17.447,627,0.713,185.664,30.445,0.229,87,5,wt,normal;
88,916.784,472.966,168.44,802,0.659,317.487,32.929,0.1,88,5,wt,normal;
89,915.962,471.6880000000001,91.432,746,0.68,270.475,32.628,0.128,89,5,wt,normal;
90,914.383,471.36300000000006,18.925,652,0.695,234.676,29.936,0.149,90,5,wt,normal;
91,914.41,470.693,18.004,653,0.6729999999999999,208.534,29.743,0.189,91,5,wt,normal;
92,914.35,469.616,150.101,904,0.6890000000000001,318.558,36.051,0.112,92,5,wt,normal;
93,915.519,471.348,152.784,697,0.675,240.676,32.417,0.151,93,5,wt,normal;
94,917.381,470.893,139.844,814,0.705,268.233,33.462,0.142,94,5,wt,normal;
95,915.341,469.595,112.068,800,0.7120000000000001,229.706,33.643,0.191,95,5,wt,normal;
96,915.205,470.222,62.784,698,0.716,227.605,31.398000000000003,0.16899999999999998,96,5,wt,normal;
97,917.461,468.966,134.029,839,0.7290000000000001,248.333,34.842,0.171,97,5,wt,normal;
98,917.719,466.674,172.05700000000004,854,0.6940000000000001,275.203,35.218,0.142,98,5,wt,normal;
99,917.834,467.939,170.75400000000005,884,0.7090000000000001,247.747,35.161,0.181,99,5,wt,normal;
100,918.802,468.749,4.574,941,0.65,371.571,36.047,0.086,100,5,wt,normal;
101,915.003,466.503,120.964,888,0.675,299.831,36.717,0.124,101,5,wt,normal;
102,917.518,465.841,173.157,1013,0.684,350.014,38.503,0.104,102,5,wt,normal;
103,917.205,463.7,135.83,1088,0.675,348.357,38.329,0.113,103,5,wt,normal;
104,917.458,464.075,149.237,1019,0.7090000000000001,315.831,38.447,0.128,104,5,wt,normal;
105,915.153,463.554,122.005,1085,0.705,276.86,38.868,0.17800000000000002,105,5,wt,normal;
106,916.541,462.577,113.356,1097,0.74,293.588,40.376,0.16,106,5,wt,normal;
107,918.521,465.45,6.71,1187,0.693,408.34,41.092,0.08900000000000001,107,5,wt,normal;
108,917.017,466.168,168.69,1116,0.685,338.115,39.595,0.123,108,5,wt,normal;
109,917.615,461.979,107.281,1009,0.703,287.103,39.391,0.154,109,5,wt,normal;
110,917.109,463.419,174.28900000000004,1081,0.706,310.316,39.645,0.141,110,5,wt,normal;
111,915.304,462.719,171.57299999999995,1079,0.6890000000000001,381.8130000000001,41.133,0.093,111,5,wt,normal;
112,915.719,460.767,161.565,1194,0.705,333.286,41.244,0.135,112,5,wt,normal;
113,917.229,460.787,10.491,1242,0.718,328.215,43.427,0.145,113,5,wt,normal;
114,917.442,463.791,145.437,1287,0.6809999999999999,365.8130000000001,43.475,0.121,114,5,wt,normal;
115,918.139,463.386,162.525,1258,0.6990000000000001,399.8130000000001,43.697,0.099,115,5,wt,normal;
116,915.008,459.44,130.365,1211,0.733,301.002,43.403,0.168,116,5,wt,normal;
117,917.184,462.965,174.71,1257,0.706,370.943,43.166,0.115,117,5,wt,normal;
