frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
107,687.96,255.715,28.174,648,0.757,167.52200000000005,29.285,0.29,107,4,wt,_none_
108,685.6010000000001,254.666,26.094,661,0.754,185.321,32.253,0.242,108,4,wt,_none_
109,685.988,256.083,27.161,611,0.8109999999999999,143.966,28.643,0.37,109,4,wt,_none_
110,686.674,256.379,30.288,759,0.753,220.43400000000003,31.907,0.196,110,4,wt,_none_
111,684.535,255.959,29.88,750,0.691,249.647,31.959,0.151,111,4,wt,_none_
112,683.529,255.083,30.123,781,0.76,211.22,33.012,0.22,112,4,wt,_none_
113,684.947,255.156,31.9,814,0.731,256.475,32.489000000000004,0.156,113,4,wt,_none_
114,685.58,254.605,30.894,783,0.7829999999999999,202.291,32.27,0.24,114,4,wt,_none_
115,684.405,253.469,29.384,775,0.727,268.617,33.582,0.135,115,4,wt,_none_
116,682.648,252.461,26.563,610,0.7959999999999999,158.936,29.239,0.303,116,4,wt,_none_
117,686.235,253.814,30.348000000000006,770,0.768,198.978,32.305,0.244,117,4,wt,_none_
118,690.212,254.24,27.945,796,0.6970000000000001,236.233,36.267,0.179,118,4,wt,_none_
119,688.686,253.639,29.6,746,0.736,233.605,32.089,0.172,119,4,wt,_none_
120,683.557,252.005,28.733,749,0.758,219.362,33.191,0.196,120,4,wt,_none_
121,684.8789999999998,252.306,29.288,715,0.765,194.149,31.083,0.238,121,4,wt,_none_
122,689.515,252.222,27.321,734,0.774,204.777,34.207,0.22,122,4,wt,_none_
123,686.957,251.804,25.036,641,0.76,207.948,32.599000000000004,0.18600000000000005,123,4,wt,_none_
124,689.3889999999999,252.347,26.485,633,0.782,176.593,30.431,0.255,124,4,wt,_none_
125,686.372,251.011,26.283,610,0.774,180.007,29.551,0.237,125,4,wt,_none_
126,682.3910000000002,250.805,28.469,745,0.718,219.262,33.319,0.195,126,4,wt,_none_
127,682.362,251.017,29.245,718,0.75,195.321,31.26,0.237,127,4,wt,_none_
128,685.8539999999998,250.485,28.329,720,0.745,180.693,32.36,0.277,128,4,wt,_none_
129,687.534,252.7,28.506,704,0.745,221.463,31.445,0.18,129,4,wt,_none_
130,685.543,250.93,25.973000000000006,607,0.773,170.35,29.756,0.263,130,4,wt,_none_
131,686.3789999999998,252.688,26.12,611,0.784,167.52200000000005,29.783,0.274,131,4,wt,_none_
132,685.265,251.769,25.711,592,0.825,151.966,29.316,0.322,132,4,wt,_none_
133,688.5269999999998,253.22,25.729,600,0.755,184.25,29.692,0.222,133,4,wt,_none_
134,687.9119999999998,252.26,27.171,597,0.752,188.593,27.975,0.211,134,4,wt,_none_
135,685.615,251.534,26.317,610,0.73,180.492,29.512,0.235,135,4,wt,_none_
136,685.758,253.794,29.645,694,0.698,229.161,29.807,0.166,136,4,wt,_none_
137,686.1,253.11900000000003,29.338,698,0.7340000000000001,223.848,30.292,0.175,137,4,wt,_none_
138,683.672,252.201,29.06,692,0.703,223.362,30.319000000000006,0.174,138,4,wt,_none_
139,688.0360000000002,252.656,24.235,588,0.738,180.978,30.892,0.226,139,4,wt,_none_
140,688.2860000000002,252.527,25.464,603,0.731,187.421,30.151,0.21600000000000005,140,4,wt,_none_
141,684.918,251.834,25.249,572,0.78,164.108,28.845,0.267,141,4,wt,_none_
142,685.502,250.811,26.44,599,0.765,166.108,28.846,0.273,142,4,wt,_none_
143,686.357,250.772,26.606,596,0.7759999999999999,181.321,28.522,0.228,143,4,wt,_none_
144,686.591,251.235,24.618,569,0.757,176.593,29.428,0.229,144,4,wt,_none_
145,684.477,251.333,26.063,570,0.755,175.66400000000004,27.846,0.232,145,4,wt,_none_
146,687.305,252.608,27.699,712,0.728,204.392,32.729,0.214,146,4,wt,_none_
147,688.904,251.778,24.096,589,0.785,150.451,31.122,0.327,147,4,wt,_none_
148,692.613,251.815,25.038,619,0.758,174.83599999999996,31.478,0.254,148,4,wt,_none_
149,691.556,252.102,25.285,606,0.767,184.836,30.515,0.223,149,4,wt,_none_
150,687.877,251.82,25.148000000000003,610,0.779,163.279,30.885,0.28800000000000003,150,4,wt,_none_
151,691.2760000000002,252.005,26.46,735,0.721,234.191,35.367,0.168,151,4,wt,_none_
152,690.783,250.971,27.842,728,0.72,243.061,33.292,0.155,152,4,wt,_none_
153,689.258,251.967,25.564,600,0.747,171.179,29.883000000000006,0.257,153,4,wt,_none_
154,690.768,250.781,25.608,598,0.754,180.25,29.733,0.231,154,4,wt,_none_
155,691.543,250.348,24.198,586,0.716,179.078,30.834,0.23,155,4,wt,_none_
156,688.32,250.629,26.639,674,0.769,182.25,32.215,0.255,156,4,wt,_none_
157,687.488,248.855,26.396,690,0.72,218.534,33.283,0.182,157,4,wt,_none_
158,689.952,251.318,27.55,703,0.738,207.948,32.489000000000004,0.204,158,4,wt,_none_
159,691.456,251.173,27.788,661,0.77,177.66400000000004,30.287,0.263,159,4,wt,_none_
160,688.882,250.874,27.519,657,0.731,185.664,30.398000000000003,0.24,160,4,wt,_none_
161,689.087,250.639,28.654,697,0.742,217.706,30.971,0.185,161,4,wt,_none_
162,686.1,250.066,27.125,662,0.745,189.22,31.075,0.232,162,4,wt,_none_
163,686.574,250.167,27.084,639,0.765,171.765,30.04,0.272,163,4,wt,_none_
164,685.9069999999998,250.772,27.125,621,0.784,168.35,29.15,0.275,164,4,wt,_none_
165,685.7610000000002,252.651,26.771,651,0.774,180.836,30.961,0.25,165,4,wt,_none_
166,686.069,249.626,25.815,666,0.733,193.078,32.848,0.225,166,4,wt,_none_
167,685.605,248.985,27.546,687,0.7170000000000001,221.948,31.754,0.175,167,4,wt,_none_
168,689.18,251.927,26.663,656,0.767,181.664,31.326,0.25,168,4,wt,_none_
169,693.2439999999998,251.422,24.422,628,0.74,194.007,32.741,0.21,169,4,wt,_none_
170,691.316,251.681,25.063,640,0.7759999999999999,185.563,32.513000000000005,0.234,170,4,wt,_none_
171,693.383,250.193,25.382,631,0.764,190.049,31.653,0.22,171,4,wt,_none_
172,688.747,248.792,27.019,668,0.725,219.362,31.479,0.174,172,4,wt,_none_
173,687.2260000000001,249.535,26.713,664,0.74,177.66400000000004,31.648000000000003,0.264,173,4,wt,_none_
174,688.715,250.712,27.359,665,0.768,172.93599999999995,30.948,0.279,174,4,wt,_none_
175,689.174,250.01,24.376,626,0.736,205.806,32.698,0.18600000000000005,175,4,wt,_none_
176,685.988,250.074,25.972,629,0.7140000000000001,201.22,30.836,0.195,176,4,wt,_none_
177,686.2280000000002,250.672,26.281,617,0.743,212.534,29.891,0.172,177,4,wt,_none_
178,687.079,250.308,26.435,613,0.754,178.49200000000005,29.525,0.242,178,4,wt,_none_
179,685.3430000000002,250.455,27.878,663,0.775,191.321,30.28,0.228,179,4,wt,_none_
180,687.685,250.806,26.133000000000006,638,0.7859999999999999,176.35,31.084,0.258,180,4,wt,_none_
181,689.206,251.614,25.739,642,0.7120000000000001,206.978,31.758000000000006,0.188,181,4,wt,_none_
1,894.9780000000002,403.253,34.711,1027,0.742,265.889,37.672,0.183,1,6,wt,_none_
2,895.7769999999998,402.98,34.965,1004,0.72,287.789,36.56,0.152,2,6,wt,_none_
3,897.118,401.987,34.977,1018,0.733,300.759,37.058,0.141,3,6,wt,_none_
4,900.168,404.343,34.135,991,0.74,253.061,36.964,0.194,4,6,wt,_none_
5,900.2919999999998,404.80300000000005,38.941,1257,0.745,313.387,41.1,0.161,5,6,wt,_none_
6,897.299,402.9380000000001,37.02,1245,0.7290000000000001,300.1740000000001,42.82,0.174,6,6,wt,_none_
7,900.3839999999999,402.305,34.175,977,0.79,215.706,36.4,0.264,7,6,wt,_none_
8,900.867,400.521,37.821,1256,0.735,331.286,42.283,0.14400000000000002,8,6,wt,_none_
9,901.797,400.619,36.545,1218,0.733,362.5,42.435,0.116,9,6,wt,_none_
10,903.914,401.383,38.142,1270,0.716,346.215,42.394,0.133,10,6,wt,_none_
11,904.949,400.836,37.087,1208,0.72,346.014,41.472,0.127,11,6,wt,_none_
12,906.592,400.14,38.59,1255,0.6890000000000001,347.085,41.407,0.131,12,6,wt,_none_
13,908.178,397.703,38.207,1247,0.728,358.399,41.556,0.122,13,6,wt,_none_
14,908.655,398.199,33.626,955,0.759,229.948,36.161,0.227,14,6,wt,_none_
15,910.455,396.724,38.172,1222,0.711,371.47,40.76,0.111,15,6,wt,_none_
16,909.676,396.239,38.227,1253,0.7290000000000001,321.588,41.734,0.152,16,6,wt,_none_
17,909.781,396.658,38.341,1204,0.758,292.517,39.983,0.177,17,6,wt,_none_
18,912.967,395.512,36.704,1187,0.703,348.014,41.176,0.123,18,6,wt,_none_
19,912.877,394.514,38.033,1236,0.782,251.061,41.378,0.246,19,6,wt,_none_
20,911.208,392.735,37.083,1218,0.733,320.073,41.82,0.149,20,6,wt,_none_
21,914.317,394.159,37.236,1189,0.695,348.701,40.656,0.123,21,6,wt,_none_
22,913.558,391.669,35.798,1159,0.733,311.73,41.223,0.15,22,6,wt,_none_
23,913.873,392.455,38.191,1172,0.7240000000000001,349.42800000000005,39.073,0.121,23,6,wt,_none_
24,910.41,391.04,35.281,1124,0.746,259.30400000000003,40.563,0.21,24,6,wt,_none_
25,912.971,390.604,36.963,1166,0.743,319.144,40.164,0.14400000000000002,25,6,wt,_none_
26,914.415,391.821,37.466,1164,0.743,305.345,39.557,0.157,26,6,wt,_none_
27,913.991,391.038,37.234,1136,0.726,253.061,38.846,0.223,27,6,wt,_none_
28,913.765,389.78,35.878,1119,0.708,321.63,39.711,0.136,28,6,wt,_none_
29,912.408,388.371,35.427,1136,0.747,307.831,40.828,0.151,29,6,wt,_none_
30,912.208,387.893,36.226,1158,0.7120000000000001,329.73,40.701,0.134,30,6,wt,_none_
31,915.024,388.168,36.602,1160,0.765,277.546,40.352,0.189,31,6,wt,_none_
32,915.324,386.757,36.93,1128,0.7440000000000001,314.902,38.89,0.14300000000000002,32,6,wt,_none_
33,915.699,386.455,36.885,1144,0.74,280.032,39.489,0.183,33,6,wt,_none_
34,914.925,384.9,36.027,1150,0.69,329.63,40.642,0.133,34,6,wt,_none_
35,915.639,385.93,36.173,1134,0.7290000000000001,287.688,39.915,0.172,35,6,wt,_none_
36,917.742,383.865,36.335,1196,0.741,312.659,41.91,0.154,36,6,wt,_none_
37,917.661,381.704,35.923,1224,0.7340000000000001,324.215,43.382,0.146,37,6,wt,_none_
38,918.409,385.044,37.872,1166,0.7020000000000001,359.3280000000001,39.2,0.113,38,6,wt,_none_
39,917.768,386.085,36.093,1107,0.723,332.701,39.052,0.126,39,6,wt,_none_
40,918.212,385.425,36.101,1102,0.722,336.115,38.867,0.123,40,6,wt,_none_
41,917.896,385.46,36.161,1086,0.745,293.688,38.238,0.158,41,6,wt,_none_
42,919.288,384.709,37.954,1156,0.7120000000000001,352.5,38.78,0.117,42,6,wt,_none_
43,917.364,383.503,34.783,1158,0.7290000000000001,280.032,42.389,0.18600000000000005,43,6,wt,_none_
44,919.232,383.179,36.704,1142,0.754,299.245,39.615,0.16,44,6,wt,_none_
45,920.623,384.796,35.452,1046,0.718,295.931,37.567,0.15,45,6,wt,_none_
46,915.768,383.212,33.587,1096,0.76,279.203,41.549,0.177,46,6,wt,_none_
47,917.524,383.545,34.48,1046,0.738,281.931,38.625,0.165,47,6,wt,_none_
48,919.204,382.925,35.445,1074,0.701,305.487,38.58,0.145,48,6,wt,_none_
49,920.269,382.196,36.643,1068,0.693,313.73,37.11,0.136,49,6,wt,_none_
50,918.633,381.524,36.023,1076,0.747,303.103,38.031,0.147,50,6,wt,_none_
51,919.362,381.507,36.362,1052,0.752,293.103,36.836,0.154,51,6,wt,_none_
52,918.548,381.903,35.272,1030,0.733,276.375,37.181,0.16899999999999998,52,6,wt,_none_
53,920.179,381.292,37.271,1113,0.7340000000000001,331.772,38.022,0.127,53,6,wt,_none_
54,921.235,379.646,35.852,1162,0.748,299.487,41.267,0.163,54,6,wt,_none_
55,922.018,380.289,36.996,1166,0.73,305.0440000000001,40.129,0.157,55,6,wt,_none_
56,922.106,380.776,36.992,1147,0.695,349.772,39.479,0.118,56,6,wt,_none_
57,920.043,382.055,35.187,1086,0.745,290.032,39.296,0.162,57,6,wt,_none_
58,920.825,381.619,34.158,1025,0.76,282.617,38.207,0.161,58,6,wt,_none_
59,921.811,381.133,35.812,1082,0.6970000000000001,375.8130000000001,38.469,0.096,59,6,wt,_none_
60,922.153,378.937,36.462,1092,0.684,339.529,38.133,0.119,60,6,wt,_none_
61,921.352,379.443,37.428,1148,0.748,300.659,39.053,0.16,61,6,wt,_none_
62,921.888,378.083,35.741,1073,0.701,325.872,38.224,0.127,62,6,wt,_none_
63,921.849,377.149,36.179,1090,0.753,309.002,38.36,0.14300000000000002,63,6,wt,_none_
64,920.562,378.0,37.345,1142,0.7440000000000001,347.529,38.935,0.119,64,6,wt,_none_
65,919.195,376.121,35.87699999999999,1091,0.725,308.659,38.718,0.14400000000000002,65,6,wt,_none_
66,921.226,376.881,36.102,1077,0.732,335.42800000000005,37.983,0.12,66,6,wt,_none_
67,920.368,376.692,37.236,1132,0.7140000000000001,414.541,38.707,0.083,67,6,wt,_none_
68,921.883,379.034,36.352,1096,0.718,334.115,38.38800000000001,0.123,68,6,wt,_none_
69,920.42,377.979,36.535,1153,0.7120000000000001,339.529,40.181,0.126,69,6,wt,_none_
70,917.942,376.596,36.49800000000001,1216,0.705,374.742,42.42,0.109,70,6,wt,_none_
71,919.417,378.031,37.235,1133,0.743,325.529,38.743,0.134,71,6,wt,_none_
72,921.14,376.964,35.308,1070,0.71,344.9430000000001,38.586,0.113,72,6,wt,_none_
73,921.076,376.499,36.347,1166,0.6940000000000001,384.884,40.846,0.099,73,6,wt,_none_
74,922.731,376.452,36.563,1104,0.6729999999999999,339.0440000000001,38.444,0.121,74,6,wt,_none_
75,922.94,376.008,38.212,1172,0.705,339.872,39.052,0.127,75,6,wt,_none_
76,920.269,373.334,36.507,1180,0.7609999999999999,296.1740000000001,41.154,0.16899999999999998,76,6,wt,_none_
77,922.305,373.526,36.101,1136,0.721,316.558,40.066,0.142,77,6,wt,_none_
78,921.31,373.434,36.767,1079,0.728,302.659,37.366,0.14800000000000002,78,6,wt,_none_
79,921.486,374.957,36.864,1124,0.7290000000000001,282.86,38.821,0.177,79,6,wt,_none_
80,921.864,374.782,36.361,1167,0.705,337.772,40.864,0.129,80,6,wt,_none_
81,921.984,373.358,36.525,1137,0.695,374.884,39.636,0.102,81,6,wt,_none_
82,921.824,372.172,33.373000000000005,916,0.7559999999999999,272.617,34.947,0.155,82,6,wt,_none_
83,921.541,371.345,36.304,1174,0.685,335.487,41.174,0.131,83,6,wt,_none_
84,921.12,371.604,37.143,1133,0.7120000000000001,335.529,38.838,0.126,84,6,wt,_none_
85,920.032,372.659,36.71,1143,0.718,305.002,39.644,0.154,85,6,wt,_none_
86,921.406,372.418,36.76,1177,0.659,367.8130000000001,40.767,0.109,86,6,wt,_none_
87,922.653,374.487,32.943000000000005,869,0.772,224.43400000000003,33.587,0.217,87,6,wt,_none_
88,923.311,374.463,33.081,871,0.7559999999999999,202.735,33.524,0.266,88,6,wt,_none_
89,923.315,372.403,32.749,909,0.7390000000000001,239.647,35.341,0.199,89,6,wt,_none_
90,922.432,372.601,32.401,858,0.7440000000000001,230.43400000000003,33.716,0.203,90,6,wt,_none_
91,923.732,372.036,36.247,1122,0.7020000000000001,352.9430000000001,39.412,0.113,91,6,wt,_none_
92,923.508,373.632,34.087,1034,0.797,251.747,38.622,0.205,92,6,wt,_none_
93,922.917,372.094,35.694,1091,0.721,354.25699999999995,38.917,0.109,93,6,wt,_none_
94,922.066,371.597,30.751,845,0.746,240.576,34.986999999999995,0.183,94,6,wt,_none_
95,922.407,370.381,31.115,918,0.7290000000000001,282.274,37.565,0.145,95,6,wt,_none_
96,925.166,372.953,32.779,858,0.731,269.546,33.328,0.14800000000000002,96,6,wt,_none_
97,925.019,372.872,32.438,857,0.722,307.831,33.638000000000005,0.114,97,6,wt,_none_
98,924.245,371.49,32.261,858,0.7440000000000001,243.747,33.863,0.181,98,6,wt,_none_
99,923.542,370.539,31.308000000000003,867,0.7659999999999999,240.818,35.259,0.188,99,6,wt,_none_
100,923.407,371.399,36.363,1126,0.6970000000000001,317.245,39.427,0.141,100,6,wt,_none_
101,925.352,371.05300000000005,36.433,1099,0.66,358.742,38.407,0.107,101,6,wt,_none_
102,923.568,370.027,34.451,1019,0.73,301.345,37.661,0.141,102,6,wt,_none_
103,922.69,368.634,34.811,1050,0.7190000000000001,303.831,38.404,0.14300000000000002,103,6,wt,_none_
104,922.745,369.964,36.132,1085,0.73,271.203,38.234,0.185,104,6,wt,_none_
105,925.506,370.505,36.644,1097,0.708,357.671,38.117,0.108,105,6,wt,_none_
106,925.11,368.751,36.417,1103,0.713,327.872,38.564,0.129,106,6,wt,_none_
107,923.259,365.669,31.976,848,0.737,249.747,33.766,0.171,107,6,wt,_none_
108,924.314,366.092,32.374,874,0.755,239.161,34.373000000000005,0.192,108,6,wt,_none_
109,923.508,367.967,32.808,857,0.743,243.747,33.26,0.181,109,6,wt,_none_
110,923.839,368.302,36.631,1100,0.7190000000000001,287.931,38.234,0.16699999999999998,110,6,wt,_none_
111,924.345,367.666,36.023,1073,0.675,327.0440000000001,37.925,0.126,111,6,wt,_none_
112,924.3,368.429,35.336,1079,0.75,304.517,38.878,0.146,112,6,wt,_none_
113,923.616,367.92,35.159,1056,0.7659999999999999,281.203,38.242,0.168,113,6,wt,_none_
114,924.385,367.341,35.30699999999999,1069,0.698,298.316,38.551,0.151,114,6,wt,_none_
115,925.318,366.931,36.338,1067,0.7340000000000001,289.203,37.386,0.16,115,6,wt,_none_
116,926.875,369.19,31.461,816,0.7440000000000001,258.375,33.024,0.154,116,6,wt,_none_
117,925.501,368.353,36.691,1082,0.7290000000000001,311.345,37.547,0.14,117,6,wt,_none_
118,923.911,369.459,35.96,1065,0.7190000000000001,324.558,37.709,0.127,118,6,wt,_none_
