frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame.1,particle,category,label
44,891.539,705.622,64.486,1300,0.772,331.973,42.309,0.14800000000000002,44,4,wt,normal;
45,893.553,705.4110000000002,74.539,1202,0.767,282.274,41.371,0.19,45,4,wt,normal;
46,890.01,706.1460000000002,40.855,1315,0.759,314.659,42.655,0.16699999999999998,46,4,wt,normal;
47,892.921,703.545,99.462,1171,0.762,289.588,40.166,0.175,47,4,wt,normal;
48,890.977,704.52,64.44,1328,0.742,345.772,41.881,0.14,48,4,wt,normal;
49,888.9060000000002,706.0369999999998,32.125,1286,0.795,255.061,41.07899999999999,0.248,49,4,wt,normal;
50,890.7639999999999,704.198,113.051,1273,0.7659999999999999,284.96,42.02,0.197,50,4,wt,normal;
51,895.051,701.7660000000002,61.18899999999999,1154,0.813,241.019,40.496,0.25,51,4,wt,normal;
52,891.59,703.672,68.199,1248,0.807,246.818,41.041,0.257,52,4,wt,normal;
53,895.2360000000001,703.255,61.477,1314,0.759,322.215,42.287,0.159,53,4,wt,normal;
54,894.686,703.5989999999998,36.119,1242,0.821,259.203,40.542,0.232,54,4,wt,normal;
55,895.565,703.9060000000002,83.79700000000003,1179,0.794,283.789,40.242,0.184,55,4,wt,normal;
56,896.8439999999998,703.0060000000002,96.71,1357,0.767,310.659,43.41,0.177,56,4,wt,normal;
57,892.135,703.3639999999998,81.87,1223,0.76,282.86,42.113,0.192,57,4,wt,normal;
58,894.9110000000002,702.558,67.286,1155,0.75,277.446,39.907,0.189,58,4,wt,normal;
59,892.4060000000002,702.182,98.276,1404,0.713,374.156,43.901,0.126,59,4,wt,normal;
60,895.571,701.4689999999998,87.663,1189,0.763,276.759,41.243,0.195,60,4,wt,normal;
61,898.9960000000002,701.1,121.759,1331,0.804,280.517,43.136,0.213,61,4,wt,normal;
62,896.847,700.87,111.801,1301,0.7759999999999999,284.86,41.349,0.201,62,4,wt,normal;
63,896.181,701.617,42.43600000000001,1167,0.7559999999999999,283.203,39.531,0.183,63,4,wt,normal;
64,894.451,701.4810000000001,86.348,1173,0.785,249.99,39.783,0.236,64,4,wt,normal;
65,895.62,700.3560000000001,93.24,1414,0.77,306.759,45.032,0.189,65,4,wt,normal;
66,894.352,700.717,95.711,1275,0.77,270.617,42.145,0.219,66,4,wt,normal;
67,895.038,700.8810000000002,113.499,1216,0.7559999999999999,297.588,41.808,0.173,67,4,wt,normal;
68,894.628,701.1010000000001,51.667,1403,0.7509999999999999,323.144,44.522,0.16899999999999998,68,4,wt,normal;
69,894.826,699.612,100.008,1290,0.77,300.1740000000001,43.635,0.18,69,4,wt,normal;
70,894.99,700.709,84.094,1503,0.711,415.269,46.582,0.11,70,4,wt,normal;
71,894.13,700.029,93.504,1277,0.7559999999999999,312.902,42.282,0.16399999999999998,71,4,wt,normal;
72,895.018,699.686,21.801,1193,0.742,314.801,39.413,0.151,72,4,wt,normal;
73,895.717,700.5360000000002,84.053,1102,0.738,324.701,37.758,0.131,73,4,wt,normal;
74,894.315,700.202,96.203,1062,0.775,261.889,37.389,0.195,74,4,wt,normal;
75,894.557,700.0310000000002,35.53800000000001,938,0.768,272.96,34.618,0.158,75,4,wt,normal;
76,895.205,700.2339999999998,83.79700000000003,1004,0.743,275.789,38.093,0.166,76,4,wt,normal;
77,896.694,699.35,100.081,992,0.743,254.233,36.872,0.193,77,4,wt,normal;
78,896.673,698.8589999999998,50.71100000000001,914,0.7120000000000001,287.345,35.272,0.139,78,4,wt,normal;
79,897.757,698.9739999999998,98.13,1107,0.721,333.529,38.94300000000001,0.125,79,4,wt,normal;
80,899.591,699.977,108.435,1013,0.767,266.818,37.621,0.179,80,4,wt,normal;
81,897.543,698.002,121.185,956,0.736,284.902,36.044,0.14800000000000002,81,4,wt,normal;
82,895.518,699.914,98.297,1143,0.763,290.517,39.996,0.17,82,4,wt,normal;
83,896.138,698.4789999999998,72.646,1166,0.747,318.659,41.044,0.14400000000000002,83,4,wt,normal;
84,897.9789999999998,699.665,80.75399999999998,927,0.752,238.919,35.476,0.204,84,4,wt,normal;
85,899.7180000000002,698.19,99.039,1000,0.7240000000000001,300.032,38.004,0.14,85,4,wt,normal;
86,899.578,698.04,59.931,949,0.747,229.848,35.5,0.226,86,4,wt,normal;
87,898.953,699.195,23.552,933,0.754,256.96,35.226,0.17800000000000002,87,4,wt,normal;
88,900.6619999999998,698.028,93.991,945,0.768,227.262,36.69,0.23,88,4,wt,normal;
89,899.471,697.123,137.816,981,0.779,235.505,36.912,0.222,89,4,wt,normal;
90,896.284,698.553,107.65,1140,0.772,281.203,39.25,0.181,90,4,wt,normal;
91,896.3489999999998,697.796,96.633,968,0.792,216.534,35.738,0.259,91,4,wt,normal;
92,895.7,697.676,66.64399999999999,1217,0.76,292.759,41.018,0.17800000000000002,92,4,wt,normal;
93,897.702,697.828,102.529,1049,0.772,265.061,38.578,0.188,93,4,wt,normal;
94,896.829,698.81,124.695,1112,0.8029999999999999,237.747,39.128,0.247,94,4,wt,normal;
95,896.752,696.216,81.703,1223,0.779,268.96,41.082,0.212,95,4,wt,normal;
96,898.245,697.98,99.462,1138,0.755,277.103,40.298,0.18600000000000005,96,4,wt,normal;
97,900.0930000000002,697.0089999999999,77.093,1203,0.745,297.688,41.055,0.171,97,4,wt,normal;
98,899.7389999999998,698.078,100.886,1216,0.733,323.387,42.026,0.146,98,4,wt,normal;
99,900.067,695.9910000000001,121.759,1227,0.747,303.245,41.155,0.168,99,4,wt,normal;
100,901.284,696.2869999999998,78.69,1278,0.7829999999999999,297.345,42.538,0.182,100,4,wt,normal;
101,902.461,695.405,133.409,1282,0.746,314.801,42.333,0.163,101,4,wt,normal;
102,901.345,695.153,79.38,1160,0.737,333.0440000000001,40.252,0.131,102,4,wt,normal;
