frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
2,434.454,131.96200000000002,33.311,865,0.8,213.94799999999998,34.668,0.237,2,22
2,439.73400000000004,584.905,32.905,901,0.7929999999999999,225.019,35.398,0.22399999999999998,2,23
2,550.362,559.815,148.261,3684,0.774,654.188,101.314,0.10800000000000001,2,24
2,657.19,426.686,167.47099999999998,959,0.768,227.362,40.116,0.233,2,30
2,655.305,542.685,149.534,1932,0.774,370.29900000000004,53.166000000000004,0.177,2,28
2,626.967,290.207,117.255,2028,0.6890000000000001,554.548,140.805,0.083,2,29
2,616.422,783.8860000000001,144.211,1266,0.736,346.35699999999997,40.924,0.133,2,27
3,748.336,259.36,1.79,2080,0.794,375.32800000000003,53.43899999999999,0.18600000000000003,3,15
3,995.878,777.721,44.145,1155,0.764,299.58799999999997,39.222,0.162,3,3
3,993.2660000000001,969.576,75.256,843,0.804,199.563,34.47,0.266,3,2
3,808.573,474.07300000000004,141.892,2029,0.7490000000000001,471.352,54.068000000000005,0.115,3,10
3,775.185,881.965,40.314,875,0.7879999999999999,216.877,35.433,0.23399999999999999,3,11
3,762.8580000000001,120.001,93.73100000000001,1140,0.809,219.605,39.592,0.297,3,12
3,932.5089999999999,758.711,127.09299999999999,1374,0.75,365.186,42.433,0.129,3,5
3,658.227,428.26199999999994,11.07,978,0.779,237.747,41.082,0.217,3,30
3,669.6519999999999,148.745,37.405,909,0.76,237.94799999999998,35.03,0.20199999999999999,3,17
3,435.856,131.812,5.711,850,0.8029999999999999,201.463,33.678000000000004,0.263,3,22
3,440.525,586.169,37.476,851,0.82,178.25,33.891,0.337,3,23
3,388.75300000000004,217.87,132.879,754,0.7859999999999999,186.149,33.351,0.273,3,20
3,543.4,549.867,151.489,3323,0.813,546.95,82.986,0.14,3,24
3,603.684,276.182,122.34700000000001,2021,0.665,489.93800000000005,133.805,0.106,3,29
3,618.087,783.378,120.17399999999999,1270,0.764,308.316,40.602,0.168,3,27
3,656.6489999999999,541.758,116.98,1959,0.775,451.21,53.353,0.121,3,28
4,760.942,118.399,114.944,1155,0.748,313.04400000000004,40.035,0.14800000000000002,4,12
4,780.0039999999999,879.227,60.945,931,0.779,228.53400000000002,35.271,0.22399999999999998,4,11
4,807.762,473.19300000000004,132.51,2022,0.768,421.99699999999996,55.56,0.14300000000000002,4,10
4,930.429,756.688,74.932,1320,0.758,314.902,42.802,0.16699999999999998,4,5
4,996.8480000000001,776.5189999999999,54.605,1134,0.759,258.375,38.234,0.213,4,3
4,993.3689999999999,967.948,110.556,853,0.787,209.706,35.079,0.244,4,2
4,749.7560000000001,256.70599999999996,141.34,2209,0.777,452.624,53.738,0.135,4,15
4,658.477,425.454,142.125,984,0.772,236.09,39.145,0.222,4,30
4,387.13300000000004,216.505,129.094,758,0.797,187.66400000000002,34.652,0.27,4,20
4,435.07,131.012,35.707,859,0.81,194.392,34.766999999999996,0.28600000000000003,4,22
4,440.629,584.399,75.964,887,0.7909999999999999,227.605,35.763000000000005,0.215,4,23
4,393.725,893.3939999999999,166.373,510,0.762,168.593,29.092,0.225,4,21
4,669.194,148.209,46.848,932,0.754,266.96,36.696999999999996,0.16399999999999998,4,17
4,611.115,278.961,119.148,2087,0.695,458.624,112.381,0.125,4,29
4,619.182,782.6089999999999,127.77600000000001,1217,0.775,286.032,40.607,0.187,4,27
4,657.554,541.415,108.726,1930,0.77,391.955,53.513999999999996,0.158,4,28
4,515.224,515.3480000000001,135.9,3759,0.758,729.443,123.46799999999999,0.08900000000000001,4,24
5,809.1419999999999,473.64,128.395,2153,0.742,453.45300000000003,57.731,0.132,5,10
5,782.082,878.279,49.538000000000004,967,0.7829999999999999,227.019,36.16,0.23600000000000002,5,11
5,933.153,757.097,157.989,1373,0.7490000000000001,356.94300000000004,43.495,0.135,5,5
5,998.9069999999999,776.183,147.995,1166,0.774,291.345,39.653,0.17300000000000001,5,3
5,996.951,968.196,142.253,879,0.828,190.635,34.991,0.304,5,2
5,764.012,118.801,64.486,1190,0.7440000000000001,323.63,39.643,0.14300000000000002,5,12
5,752.985,256.313,42.879,2219,0.691,511.779,56.615,0.106,5,15
5,390.82599999999996,216.062,103.671,754,0.7959999999999999,193.22,33.816,0.254,5,20
5,395.339,893.265,162.64600000000002,523,0.795,143.865,29.388,0.318,5,21
5,441.973,584.07,124.439,888,0.805,210.97799999999998,35.585,0.251,5,23
5,503.58,499.17900000000003,138.434,3750,0.726,763.283,127.447,0.081,5,24
5,436.539,128.684,49.843999999999994,903,0.789,200.97799999999998,34.907,0.281,5,22
5,622.018,783.279,26.075,1285,0.746,314.073,42.674,0.16399999999999998,5,27
5,657.068,301.978,113.62899999999999,1801,0.741,412.541,87.493,0.133,5,29
5,659.2739999999999,539.424,140.194,2008,0.784,401.61199999999997,54.562,0.156,5,28
5,657.665,421.39300000000003,122.125,1113,0.7709999999999999,235.362,43.273999999999994,0.252,5,30
5,670.8710000000001,147.98,120.964,925,0.807,199.22,35.021,0.293,5,17
6,763.7669999999999,118.64200000000001,153.435,1163,0.772,279.44599999999997,39.679,0.187,6,12
6,782.1610000000001,876.998,118.926,1005,0.765,280.375,36.234,0.161,6,11
6,808.4639999999999,471.601,130.786,2129,0.784,444.825,57.875,0.135,6,10
6,933.89,755.071,108.77799999999999,1315,0.72,333.529,42.744,0.149,6,5
6,999.235,774.294,41.532,1188,0.7879999999999999,294.032,40.414,0.17300000000000001,6,3
6,997.375,965.1619999999999,121.70100000000001,831,0.7859999999999999,203.463,34.365,0.252,6,2
6,672.198,143.914,75.619,885,0.782,211.22,34.597,0.249,6,17
6,749.663,255.49599999999998,93.633,1980,0.732,421.411,51.192,0.14,6,15
6,390.065,219.755,156.80100000000002,773,0.812,171.66400000000002,32.397,0.33,6,20
6,437.601,127.84700000000001,147.095,902,0.799,200.735,35.005,0.281,6,22
6,442.815,582.651,34.077,878,0.779,233.16099999999997,34.124,0.203,6,23
6,400.11400000000003,891.9789999999999,20.555999999999997,547,0.769,159.52200000000002,29.366,0.27,6,21
6,522.3009999999999,515.177,135.0,3349,0.7759999999999999,571.862,89.115,0.129,6,24
6,622.089,782.465,145.376,1257,0.763,315.73,42.052,0.158,6,27
6,675.122,309.545,110.171,2044,0.7170000000000001,471.796,99.665,0.115,6,29
6,685.135,543.915,94.014,3867,0.637,840.337,110.625,0.069,6,28
6,659.928,422.98,166.50400000000002,1026,0.769,263.889,41.538999999999994,0.185,6,30
7,764.041,117.333,128.089,1207,0.799,268.718,40.292,0.21,7,12
7,783.54,875.288,156.44799999999998,976,0.787,243.747,36.095,0.20600000000000002,7,11
7,808.408,469.76599999999996,139.399,2135,0.738,496.909,56.809,0.109,7,10
7,934.39,755.2330000000001,118.443,1377,0.736,364.985,44.757,0.13,7,5
7,998.2689999999999,771.345,4.763999999999999,1164,0.7509999999999999,311.04400000000004,40.1,0.151,7,3
7,999.811,965.315,100.78399999999999,853,0.7879999999999999,192.97799999999998,35.313,0.28800000000000003,7,2
7,750.186,254.701,135.0,1794,0.792,351.772,49.28,0.182,7,15
7,659.3789999999999,420.056,124.695,1025,0.764,267.789,39.319,0.18,7,30
7,391.35900000000004,215.317,115.20100000000001,765,0.802,194.97799999999998,33.463,0.253,7,20
7,395.13199999999995,891.4780000000001,141.072,538,0.825,141.72299999999998,27.866999999999997,0.337,7,21
7,437.73199999999997,126.44,178.60299999999998,917,0.813,217.22,35.564,0.244,7,22
7,670.303,146.1,47.816,978,0.784,250.81799999999998,37.176,0.195,7,17
7,553.487,568.178,154.026,4026,0.76,788.7389999999999,122.355,0.081,7,24
7,622.096,779.753,16.928,1239,0.774,298.517,40.914,0.175,7,27
7,652.867,293.978,113.824,2001,0.799,400.926,80.971,0.156,7,29
7,686.875,543.443,100.037,3933,0.675,841.852,110.94,0.07,7,28
7,442.97900000000004,581.036,163.856,869,0.8190000000000001,201.80599999999998,34.861999999999995,0.268,7,23
8,766.6089999999999,116.016,96.98100000000001,1214,0.7759999999999999,309.83099999999996,41.35,0.159,8,12
8,782.597,874.05,172.05700000000002,1002,0.777,229.019,36.912,0.24,8,11
8,809.7,468.939,141.892,2067,0.76,424.68300000000005,54.784,0.14400000000000002,8,10
8,936.177,755.158,94.399,1360,0.75,321.973,43.998000000000005,0.165,8,5
8,998.682,772.6,19.573,1102,0.727,287.546,38.84,0.16699999999999998,8,3
8,997.6439999999999,963.944,130.914,831,0.794,189.421,34.69,0.29100000000000004,8,2
8,750.855,254.04,163.496,1776,0.8079999999999999,359.713,49.378,0.172,8,15
8,658.487,418.00300000000004,165.67700000000002,1066,0.7509999999999999,248.81799999999998,40.637,0.21600000000000003,8,30
8,391.412,214.351,162.553,737,0.799,174.35,32.82,0.305,8,20
8,396.227,889.812,161.03,542,0.758,170.007,28.916,0.23600000000000002,8,21
8,437.51099999999997,124.962,13.707,931,0.789,219.362,36.145,0.243,8,22
8,671.915,143.626,21.801,948,0.7509999999999999,274.718,36.229,0.158,8,17
8,561.962,588.461,158.814,3951,0.767,761.727,127.78200000000001,0.086,8,24
8,616.495,276.144,119.745,2055,0.7120000000000001,507.29400000000004,118.681,0.1,8,29
8,621.982,776.3760000000001,160.42700000000002,1210,0.7909999999999999,265.688,41.01,0.215,8,27
8,687.783,543.372,104.868,3995,0.626,864.8639999999999,110.9,0.067,8,28
8,441.47,581.193,131.055,905,0.772,226.676,34.801,0.221,8,23
9,766.77,115.759,62.354,1208,0.772,295.002,41.136,0.174,9,12
9,783.5189999999999,873.3430000000001,62.879,1021,0.7929999999999999,243.747,36.637,0.21600000000000003,9,11
9,808.747,466.30800000000005,161.003,2146,0.753,495.98,55.64,0.11,9,10
9,937.3969999999999,754.044,139.899,1344,0.758,351.63,42.059,0.13699999999999998,9,5
9,1000.2410000000001,770.237,119.427,1098,0.79,226.77700000000002,38.046,0.268,9,3
9,999.96,964.444,143.13,844,0.8079999999999999,201.22,35.498000000000005,0.262,9,2
9,751.962,251.99,159.326,1728,0.8109999999999999,317.73,48.596000000000004,0.215,9,15
9,671.2719999999999,141.063,73.301,867,0.7509999999999999,223.505,33.782,0.218,9,17
9,687.409,541.906,110.726,4110,0.6579999999999999,863.308,113.691,0.069,9,28
9,658.189,413.37199999999996,147.875,1134,0.77,294.759,45.442,0.16399999999999998,9,30
9,400.10699999999997,889.2769999999999,178.264,575,0.831,127.238,29.857,0.446,9,21
9,438.858,123.63600000000001,138.122,890,0.8140000000000001,198.392,35.192,0.284,9,22
9,393.93199999999996,212.9,119.197,738,0.825,165.179,33.357,0.34,9,20
9,562.085,587.881,158.595,3972,0.752,647.117,125.05,0.11900000000000001,9,24
9,599.072,261.845,124.229,2264,0.706,514.122,146.893,0.10800000000000001,9,29
9,624.991,778.0989999999999,154.486,1231,0.7809999999999999,296.274,40.585,0.17600000000000002,9,27
9,442.88699999999994,580.149,114.677,905,0.861,161.865,37.159,0.434,9,23
10,811.153,468.19199999999995,134.421,2351,0.7759999999999999,471.55300000000005,57.97,0.133,10,10
10,765.5980000000001,116.068,137.564,1231,0.77,300.659,40.900999999999996,0.171,10,12
10,782.2080000000001,874.063,76.608,1047,0.8079999999999999,212.291,37.989000000000004,0.292,10,11
10,998.155,961.7639999999999,119.745,878,0.816,192.392,34.638000000000005,0.298,10,2
10,936.779,755.179,82.476,1345,0.755,338.215,44.82899999999999,0.14800000000000002,10,5
10,999.852,772.166,24.340999999999998,1103,0.742,314.517,38.281,0.14,10,3
10,672.0169999999999,141.266,46.848,966,0.77,226.19099999999997,36.008,0.237,10,17
10,752.5039999999999,250.43099999999998,19.44,1637,0.8079999999999999,313.387,47.933,0.209,10,15
10,687.315,539.925,99.62,4281,0.63,948.403,115.734,0.06,10,28
10,394.967,213.261,127.74700000000001,775,0.799,180.593,34.365,0.299,10,20
10,401.04400000000004,888.336,34.16,603,0.7709999999999999,170.35,29.747,0.261,10,21
10,658.627,412.212,142.306,1128,0.772,291.103,48.298,0.16699999999999998,10,30
10,443.923,578.433,65.32300000000001,925,0.794,227.84799999999998,35.414,0.22399999999999998,10,23
10,560.118,578.386,161.41299999999998,3883,0.782,656.431,104.406,0.113,10,24
10,613.934,270.409,117.022,2364,0.75,451.45300000000003,105.706,0.146,10,29
10,624.876,776.4760000000001,170.34,1262,0.7879999999999999,299.002,41.269,0.177,10,27
10,438.63199999999995,123.02799999999999,46.975,900,0.8190000000000001,207.94799999999998,35.324,0.262,10,22
11,770.2860000000001,113.24700000000001,75.141,1259,0.768,285.931,42.599,0.19399999999999998,11,12
11,782.37,872.09,60.708999999999996,1084,0.769,268.475,38.361999999999995,0.18899999999999997,11,11
11,811.395,467.195,109.98299999999999,2433,0.764,529.0509999999999,61.083,0.109,11,10
11,938.2339999999999,753.96,174.40099999999998,1362,0.7490000000000001,348.74199999999996,43.818000000000005,0.141,11,5
11,1000.507,773.363,32.661,1088,0.735,294.416,38.846,0.158,11,3
11,1000.306,961.3689999999999,127.74700000000001,869,0.7959999999999999,214.049,34.573,0.23800000000000002,11,2
11,754.332,251.208,154.747,1900,0.8,382.156,51.824,0.163,11,15
11,660.555,410.228,152.447,1168,0.777,279.931,46.836000000000006,0.187,11,30
11,396.82199999999995,210.10299999999998,118.49600000000001,773,0.82,174.593,35.001,0.319,11,20
11,405.19,886.405,25.115,609,0.8079999999999999,161.52200000000002,30.615,0.293,11,21
11,441.925,121.259,66.038,902,0.825,212.635,34.586999999999996,0.251,11,22
11,676.315,138.52,146.689,914,0.758,227.84799999999998,34.677,0.221,11,17
11,540.15,531.284,144.894,3869,0.754,697.342,110.413,0.1,11,24
11,626.058,775.8789999999999,153.947,1260,0.762,293.203,42.207,0.184,11,27
11,665.829,287.843,108.285,2136,0.7120000000000001,479.98,107.15,0.11699999999999999,11,29
11,690.675,541.089,110.389,4378,0.6559999999999999,899.2489999999999,113.43299999999999,0.068,11,28
11,448.077,576.967,71.565,922,0.807,210.635,35.373000000000005,0.261,11,23
12,768.705,112.27,92.38600000000001,1229,0.787,266.132,40.547,0.218,12,12
12,782.459,871.9069999999999,102.804,1104,0.778,249.889,37.812,0.222,12,11
12,810.302,466.32199999999995,151.39,2445,0.746,451.06800000000004,60.931000000000004,0.151,12,10
12,938.3989999999999,752.9010000000001,73.90899999999999,1313,0.745,343.529,42.113,0.14,12,5
12,1001.329,960.8489999999999,138.013,859,0.779,231.84799999999998,34.841,0.201,12,2
12,1003.451,768.8939999999999,23.839000000000002,1118,0.762,289.688,39.841,0.16699999999999998,12,3
12,780.566,235.703,44.162,3740,0.547,928.018,114.292,0.055,12,15
12,661.694,408.87800000000004,145.09799999999998,1153,0.789,268.375,47.493,0.201,12,30
12,691.113,540.7959999999999,105.34100000000001,4439,0.6629999999999999,938.9060000000001,113.448,0.063,12,28
12,676.945,135.89,120.069,934,0.763,219.12,34.914,0.244,12,17
12,396.289,204.21099999999998,149.931,778,0.804,174.69299999999998,38.021,0.32,12,20
12,406.39300000000003,885.199,18.97,607,0.828,145.622,29.79,0.36,12,21
12,445.70099999999996,575.881,136.909,931,0.809,214.291,35.865,0.255,12,23
12,512.43,496.45,140.034,3845,0.768,728.9989999999999,127.898,0.091,12,24
12,627.623,775.6210000000001,146.634,1289,0.765,321.387,41.943000000000005,0.157,12,27
12,675.055,290.355,101.834,2229,0.754,495.63699999999994,103.54299999999999,0.114,12,29
12,443.07099999999997,120.887,38.884,902,0.8370000000000001,188.735,34.925,0.318,12,22
13,767.836,111.257,133.264,1203,0.8,257.161,40.795,0.22899999999999998,13,12
13,782.9639999999999,868.679,85.236,1126,0.774,266.475,40.508,0.19899999999999998,13,11
13,807.4839999999999,465.45,131.69799999999998,2358,0.755,451.55300000000005,60.242,0.145,13,10
13,938.312,752.305,123.977,1346,0.745,318.215,43.887,0.16699999999999998,13,5
13,1001.592,767.738,34.38,1084,0.747,257.061,40.181999999999995,0.20600000000000002,13,3
13,999.9019999999999,961.5360000000001,124.07700000000001,853,0.7979999999999999,204.049,34.705999999999996,0.257,13,2
13,754.2819999999999,247.50099999999998,76.569,2166,0.7390000000000001,455.69599999999997,54.317,0.131,13,15
13,662.538,413.416,153.435,998,0.777,240.676,40.543,0.217,13,30
13,396.283,208.053,109.359,761,0.815,174.35,33.205,0.315,13,20
13,404.274,885.1210000000001,43.781000000000006,607,0.807,161.966,29.945,0.29100000000000004,13,21
13,443.459,575.812,71.11399999999999,940,0.82,190.49200000000002,35.208,0.326,13,23
13,441.41,121.08,29.745,920,0.8240000000000001,220.19099999999997,35.575,0.23800000000000002,13,22
13,627.698,777.061,152.928,1296,0.773,328.801,42.175,0.151,13,27
13,672.768,136.915,155.225,938,0.741,231.019,35.661,0.221,13,17
13,647.486,285.741,123.69,2325,0.82,371.47,80.221,0.212,13,29
13,688.935,540.4780000000001,118.334,4355,0.649,904.663,111.016,0.067,13,28
13,514.909,500.835,140.839,3752,0.755,710.1289999999999,115.09299999999999,0.09300000000000001,13,24
14,766.7330000000001,111.882,137.564,1200,0.754,302.517,39.975,0.165,14,12
14,783.19,868.758,71.96600000000001,1138,0.79,266.375,38.916,0.20199999999999999,14,11
14,808.732,464.42900000000003,143.584,2399,0.758,476.423,60.952,0.133,14,10
14,935.5889999999999,751.2310000000001,85.601,1303,0.735,355.529,42.924,0.13,14,5
14,1000.245,768.971,64.486,1103,0.735,324.801,39.42,0.131,14,3
14,996.9069999999999,960.813,7.496,852,0.804,190.392,33.981,0.295,14,2
14,753.2230000000001,247.076,65.095,2010,0.7559999999999999,391.12699999999995,51.228,0.165,14,15
14,662.789,412.36,134.145,965,0.777,243.747,41.964,0.204,14,30
14,396.79900000000004,208.58700000000002,97.90700000000001,746,0.826,159.865,32.97,0.36700000000000005,14,20
14,402.62199999999996,884.7239999999999,28.74,599,0.775,165.421,30.386999999999997,0.275,14,21
14,442.311,120.21,4.289,900,0.8190000000000001,189.66400000000002,34.515,0.314,14,22
14,671.465,139.23,11.040999999999999,917,0.763,231.706,35.071999999999996,0.215,14,17
14,535.495,523.654,136.591,3439,0.7979999999999999,518.566,91.006,0.161,14,24
14,607.309,256.42900000000003,126.12899999999999,2496,0.721,545.578,118.19200000000001,0.105,14,29
14,624.789,774.456,110.28299999999999,1272,0.758,301.58799999999997,41.202,0.17600000000000002,14,27
14,689.597,540.738,106.557,4429,0.6729999999999999,818.195,111.73100000000001,0.083,14,28
14,443.68300000000005,575.682,122.152,919,0.833,195.907,35.486,0.301,14,23
15,765.3510000000001,110.785,112.249,1173,0.753,301.487,39.919000000000004,0.162,15,12
15,779.39,869.6389999999999,42.43600000000001,1182,0.79,270.96,41.5,0.20199999999999999,15,11
15,809.82,464.819,146.31,2493,0.775,470.32300000000004,62.111000000000004,0.142,15,10
15,938.295,750.868,103.241,1363,0.76,304.659,45.056999999999995,0.185,15,5
15,999.628,768.924,71.565,1088,0.7879999999999999,254.96,38.203,0.21,15,3
15,997.2769999999999,960.328,109.359,884,0.8170000000000001,197.22,33.978,0.28600000000000003,15,2
15,672.041,138.23,115.94200000000001,888,0.747,245.84799999999998,34.705999999999996,0.185,15,17
15,661.502,410.73800000000006,139.764,983,0.8029999999999999,242.43400000000003,43.313,0.21,15,30
15,751.806,249.324,23.459,1835,0.763,435.55300000000005,49.468999999999994,0.122,15,15
15,401.587,884.9069999999999,171.11900000000003,600,0.81,152.451,29.853,0.324,15,21
15,442.404,118.262,129.094,955,0.825,210.877,34.936,0.27,15,22
15,396.49,208.638,74.476,766,0.8029999999999999,169.765,33.445,0.33399999999999996,15,20
15,560.617,571.315,160.436,4081,0.785,670.23,118.17,0.114,15,24
15,580.55,235.828,130.342,1828,0.782,414.34,95.488,0.134,15,29
15,625.76,772.319,162.64600000000002,1275,0.772,295.002,42.056000000000004,0.184,15,27
15,690.422,539.89,114.605,4668,0.665,925.8760000000001,112.36399999999999,0.068,15,28
15,443.619,574.419,101.041,968,0.8190000000000001,211.463,37.229,0.272,15,23
16,811.3739999999999,462.18800000000005,127.405,2086,0.782,398.098,57.074,0.165,16,10
16,767.671,110.19,143.673,1023,0.792,218.291,36.485,0.27,16,12
16,779.6460000000001,868.924,33.341,1088,0.8270000000000001,218.77700000000002,39.117,0.28600000000000003,16,11
16,754.7180000000001,248.497,147.45,1541,0.8009999999999999,326.45799999999997,46.879,0.182,16,15
16,939.98,750.071,98.471,1124,0.7909999999999999,270.86,40.429,0.193,16,5
16,1003.279,765.502,119.055,924,0.792,217.605,34.693000000000005,0.245,16,3
16,999.52,958.5260000000001,128.418,762,0.792,190.149,31.891,0.265,16,2
16,662.187,405.8,133.452,947,0.77,235.16099999999997,48.049,0.215,16,30
16,675.659,136.428,51.34,780,0.8,178.83599999999998,32.369,0.306,16,17
16,398.36,208.31400000000002,119.35799999999999,687,0.802,153.279,33.645,0.36700000000000005,16,20
16,405.20599999999996,882.5139999999999,41.18600000000001,565,0.81,141.966,29.658,0.35200000000000004,16,21
16,444.99699999999996,118.155,16.557000000000002,860,0.8270000000000001,181.66400000000002,33.92,0.327,16,22
16,562.719,570.207,159.063,3613,0.7829999999999999,640.673,114.48200000000001,0.111,16,24
16,619.5169999999999,261.14,124.007,2188,0.8170000000000001,357.32800000000003,95.844,0.215,16,29
16,628.214,772.2510000000001,162.80100000000002,1079,0.8,237.505,38.679,0.24,16,27
16,691.671,538.879,110.323,3819,0.64,799.668,110.96799999999999,0.075,16,28
16,446.281,573.174,113.385,821,0.7759999999999999,207.22,33.751999999999995,0.24,16,23
17,769.322,108.11399999999999,75.069,1088,0.7509999999999999,284.375,38.725,0.16899999999999998,17,12
17,782.073,866.878,78.179,1032,0.7959999999999999,241.84799999999998,37.173,0.222,17,11
17,810.7080000000001,461.056,167.66099999999997,2117,0.78,408.985,58.025,0.159,17,10
17,938.7230000000001,750.309,103.17299999999999,1141,0.7709999999999999,286.759,40.982,0.174,17,5
17,999.2610000000001,955.2510000000001,142.253,775,0.81,186.149,34.211999999999996,0.281,17,2
17,1002.597,763.415,31.43,925,0.8109999999999999,205.80599999999998,35.915,0.27399999999999997,17,3
17,674.6160000000001,136.955,11.592,811,0.784,219.362,33.916,0.212,17,17
17,754.265,248.476,117.47399999999999,1644,0.773,367.57099999999997,47.391999999999996,0.153,17,15
17,396.714,204.53400000000002,132.955,706,0.802,170.007,34.635,0.307,17,20
17,443.98,116.693,25.278000000000002,848,0.821,179.66400000000002,33.973,0.33,17,22
17,447.741,571.898,70.641,837,0.7829999999999999,208.53400000000002,32.799,0.242,17,23
17,406.276,882.11,16.858,566,0.7859999999999999,171.421,29.415,0.242,17,21
17,561.932,564.54,153.435,3436,0.767,541.678,101.78,0.147,17,24
17,629.183,768.944,12.804,1084,0.787,260.375,38.491,0.201,17,27
17,676.683,285.361,112.249,2088,0.7609999999999999,476.909,108.76899999999999,0.115,17,29
17,692.455,537.119,94.885,3887,0.631,871.793,111.24799999999999,0.064,17,28
17,662.875,407.055,153.435,899,0.754,270.617,41.051,0.154,17,30
18,808.617,459.69599999999997,160.463,2189,0.774,495.73699999999997,59.281000000000006,0.11199999999999999,18,10
18,784.2339999999999,865.61,114.34100000000001,1056,0.807,231.605,39.161,0.247,18,11
18,768.284,108.62100000000001,112.714,1092,0.8,225.94799999999998,38.705,0.26899999999999996,18,12
18,937.535,749.312,106.587,1139,0.77,277.103,40.534,0.18600000000000003,18,5
18,998.2460000000001,955.304,6.34,756,0.812,192.83599999999998,31.983,0.255,18,2
18,1001.2510000000001,764.186,63.435,909,0.7859999999999999,212.877,36.446999999999996,0.252,18,3
18,752.971,248.547,76.218,1580,0.775,352.25699999999995,45.408,0.16,18,15
18,691.6510000000001,537.112,117.897,3947,0.65,855.6510000000001,111.07,0.068,18,28
18,673.205,134.754,174.144,784,0.7959999999999999,193.907,32.472,0.262,18,17
18,396.504,201.55700000000002,136.042,724,0.856,155.38,33.234,0.377,18,20
18,404.491,883.5880000000001,17.354,565,0.828,131.82299999999998,30.541999999999998,0.409,18,21
18,444.171,115.477,112.62,858,0.8109999999999999,208.291,33.841,0.249,18,22
18,447.663,571.5830000000001,53.427,845,0.8320000000000001,194.392,34.345,0.281,18,23
18,535.52,516.746,148.241,3274,0.75,619.703,104.87200000000001,0.107,18,24
18,626.3919999999999,769.62,133.315,1100,0.764,295.58799999999997,38.961,0.158,18,27
18,684.419,288.272,109.98299999999999,2276,0.7390000000000001,476.524,110.84200000000001,0.126,18,29
18,662.4060000000001,406.58,146.976,873,0.774,208.53400000000002,39.019,0.252,18,30
19,767.455,110.083,118.811,1038,0.792,229.262,37.884,0.248,19,12
19,783.716,863.762,57.724,1063,0.795,225.019,38.04,0.264,19,11
19,809.309,458.85400000000004,143.297,2064,0.778,464.86699999999996,58.791000000000004,0.12,19,10
19,938.2230000000001,749.025,118.926,1041,0.78,248.576,37.622,0.212,19,5
19,1000.805,955.779,104.036,738,0.7929999999999999,185.907,31.526999999999997,0.268,19,2
19,1004.184,763.375,42.089,895,0.804,226.19099999999997,35.98,0.22,19,3
19,779.837,234.226,40.461999999999996,3557,0.557,843.367,111.191,0.063,19,15
19,663.332,406.194,141.546,862,0.802,194.735,39.145,0.28600000000000003,19,30
19,675.22,134.249,170.78900000000002,753,0.7959999999999999,183.907,32.091,0.28,19,17
19,398.149,208.636,72.031,678,0.799,163.279,32.491,0.32,19,20
19,443.843,115.537,31.218000000000004,813,0.823,182.49200000000002,33.405,0.307,19,22
