frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
16,935.7610000000001,707.568,81.87,1419,0.7390000000000001,317.73,44.777,0.177,16,4
16,557.752,972.98,111.801,527,0.753,158.35,28.283,0.264,16,13
16,331.43800000000005,928.551,103.78200000000001,1312,0.746,337.87199999999996,44.586999999999996,0.14400000000000002,16,24
16,207.593,231.695,86.26899999999999,1165,0.7759999999999999,267.44599999999997,40.332,0.205,16,17
16,204.83700000000002,657.725,117.031,1376,0.774,303.002,44.916000000000004,0.188,16,15
16,167.637,786.222,57.875,1280,0.782,267.889,42.909,0.22399999999999998,16,19
17,675.752,992.3860000000001,151.607,920,0.775,238.676,35.400999999999996,0.203,17,8
17,931.435,707.63,104.931,1230,0.797,277.889,41.193000000000005,0.2,17,4
17,975.503,136.639,145.376,1313,0.762,315.63,43.675,0.166,17,3
17,162.822,787.455,35.942,1100,0.723,338.115,39.494,0.121,17,19
17,331.50699999999995,930.2760000000001,109.179,1104,0.773,283.789,39.671,0.172,17,24
17,202.89700000000002,232.025,96.20299999999999,1056,0.775,270.96,39.436,0.18100000000000002,17,17
17,202.06400000000002,656.329,102.01100000000001,1210,0.768,315.73,41.184,0.153,17,15
18,672.3439999999999,996.673,161.175,1078,0.773,244.233,38.308,0.22699999999999998,18,8
18,968.9169999999999,139.196,155.298,1629,0.8170000000000001,336.35699999999997,48.523,0.18100000000000002,18,3
18,929.558,709.784,141.843,1531,0.773,335.186,45.303000000000004,0.171,18,4
18,555.83,971.862,71.565,552,0.7559999999999999,178.007,29.01,0.21899999999999997,18,13
18,160.157,788.895,23.199,1330,0.732,346.70099999999996,44.38399999999999,0.139,18,19
18,200.81599999999997,659.345,78.275,1461,0.773,360.74199999999996,45.735,0.141,18,15
18,200.604,233.34,48.918,1240,0.7509999999999999,322.115,42.797,0.15,18,17
18,326.51099999999997,932.681,112.329,1356,0.721,351.32800000000003,45.409,0.138,18,24
19,667.873,993.9910000000001,127.648,1051,0.779,240.81799999999998,37.988,0.228,19,8
19,966.128,141.577,129.144,1596,0.7929999999999999,304.759,48.041000000000004,0.21600000000000003,19,3
19,927.008,707.8380000000001,84.71,1438,0.7559999999999999,346.6,44.881,0.15,19,4
19,158.69899999999998,786.263,40.486,1264,0.732,342.458,43.953,0.135,19,19
19,196.929,233.111,50.793,1241,0.762,357.42800000000005,41.147,0.122,19,17
19,550.797,972.1310000000001,86.42399999999999,502,0.7709999999999999,142.309,27.445,0.311,19,13
19,320.58299999999997,930.403,128.501,1354,0.735,330.94300000000004,47.743,0.155,19,24
19,200.18,658.538,83.41799999999999,1377,0.818,270.96,45.13399999999999,0.23600000000000002,19,15
20,666.308,993.65,138.576,1053,0.778,253.747,37.977,0.20600000000000002,20,8
20,963.3530000000001,140.97899999999998,117.031,1526,0.769,321.387,46.498000000000005,0.18600000000000003,20,3
20,922.424,708.301,85.601,1377,0.787,312.902,44.229,0.177,20,4
20,543.836,972.425,96.52,533,0.805,134.65200000000002,30.296999999999997,0.369,20,13
20,155.893,786.258,61.477,1167,0.721,322.115,43.25899999999999,0.141,20,19
20,195.632,657.355,147.619,1279,0.794,280.617,41.882,0.204,20,15
20,197.498,231.044,15.460999999999999,1125,0.725,301.83099999999996,39.580999999999996,0.155,20,17
20,315.77299999999997,927.8530000000001,128.83,1299,0.773,318.902,42.893,0.161,20,24
21,665.238,993.302,114.228,1014,0.804,227.747,38.597,0.24600000000000002,21,8
21,922.543,709.7719999999999,56.928999999999995,1344,0.77,303.83099999999996,43.015,0.183,21,4
21,963.6519999999999,141.93,152.049,1476,0.78,325.63,47.07,0.175,21,3
21,318.619,930.071,125.272,1214,0.78,274.617,42.478,0.20199999999999999,21,24
21,156.934,787.735,13.761,1181,0.7390000000000001,310.17400000000004,41.486999999999995,0.154,21,19
21,194.764,659.8380000000001,86.42399999999999,1262,0.79,284.86,42.473,0.195,21,15
21,542.51,973.947,77.27600000000001,517,0.818,136.208,27.752,0.35,21,13
21,196.951,232.87,76.264,1087,0.764,260.57599999999996,39.607,0.201,21,17
22,661.965,995.788,6.34,1072,0.759,259.789,39.047,0.2,22,8
22,958.558,143.14700000000002,131.987,1598,0.802,336.55800000000005,47.786,0.177,22,3
22,921.882,709.062,107.745,1423,0.799,281.061,45.655,0.226,22,4
22,155.195,786.26,43.452,1231,0.733,360.5,43.657,0.11900000000000001,22,19
22,186.922,660.757,103.49600000000001,1307,0.792,290.416,44.351000000000006,0.195,22,15
22,541.028,975.1339999999999,91.685,530,0.7140000000000001,184.49200000000002,28.339000000000002,0.196,22,13
22,314.515,930.2589999999999,125.94200000000001,1285,0.794,276.032,42.77,0.212,22,24
22,196.455,231.715,57.265,1183,0.75,320.17400000000004,42.235,0.145,22,17
23,955.947,139.921,110.072,1549,0.809,306.902,48.442,0.207,23,3
23,919.673,711.0210000000001,108.8,1327,0.7929999999999999,286.86,42.441,0.203,23,4
23,662.105,996.6439999999999,117.15,1016,0.7759999999999999,249.64700000000002,37.89,0.205,23,8
23,543.715,974.7869999999999,141.63299999999998,502,0.7859999999999999,145.037,26.873,0.3,23,13
23,313.82599999999996,931.309,161.94,1259,0.807,279.103,42.081,0.203,23,24
23,192.588,234.855,61.18899999999999,1117,0.784,253.889,39.439,0.218,23,17
23,190.918,660.7080000000001,104.859,1250,0.765,273.789,41.99100000000001,0.21,23,15
23,153.841,787.557,39.958,1125,0.785,238.09,40.672,0.249,23,19
24,916.291,709.203,39.369,1352,0.8029999999999999,273.203,44.352,0.228,24,4
24,660.0319999999999,994.556,134.061,992,0.79,223.605,36.812,0.249,24,8
24,956.576,139.454,157.62,1575,0.792,321.73,48.605,0.191,24,3
24,537.185,971.8430000000001,107.354,536,0.7759999999999999,157.279,28.928,0.272,24,13
24,312.35900000000004,929.535,86.49600000000001,1262,0.7879999999999999,291.002,43.391999999999996,0.187,24,24
24,191.179,230.75799999999998,65.556,1096,0.74,329.286,38.764,0.127,24,17
24,187.57,659.717,86.348,1236,0.787,288.274,41.853,0.187,24,15
24,150.96200000000002,785.1189999999999,46.736000000000004,1109,0.8059999999999999,247.16099999999997,41.016999999999996,0.228,24,19
25,656.2860000000001,994.346,4.086,988,0.777,274.375,35.848,0.165,25,8
25,915.737,710.0,69.044,1307,0.7859999999999999,304.073,42.099,0.17800000000000002,25,4
25,953.975,140.47,166.218,1573,0.767,344.843,46.707,0.166,25,3
25,186.535,232.25099999999998,32.275999999999996,1057,0.77,254.576,39.157,0.205,25,17
25,534.83,977.321,79.046,515,0.785,150.79399999999998,27.519000000000002,0.285,25,13
25,310.937,930.201,108.435,1237,0.789,249.64700000000002,41.668,0.249,25,24
25,186.365,660.32,128.48,1241,0.774,313.83099999999996,42.434,0.158,25,15
25,148.368,787.535,45.0,1091,0.789,247.262,38.429,0.22399999999999998,25,19
26,653.469,994.173,168.465,1119,0.742,291.103,39.611,0.166,26,8
26,913.413,709.602,76.218,1467,0.779,343.42800000000005,45.733000000000004,0.156,26,4
26,950.008,139.874,144.118,1735,0.773,371.955,49.613,0.158,26,3
26,536.752,976.913,66.571,583,0.784,157.865,28.71,0.294,26,13
26,146.386,788.175,8.276,1256,0.7020000000000001,375.227,43.308,0.11199999999999999,26,19
26,182.68099999999998,660.4789999999999,79.11399999999999,1352,0.777,306.558,44.617,0.18100000000000002,26,15
26,186.329,232.547,64.916,1246,0.755,343.87199999999996,43.586000000000006,0.132,26,17
26,308.031,929.177,138.814,1389,0.773,323.973,44.751000000000005,0.166,26,24
27,654.442,995.546,175.135,1163,0.782,258.132,40.548,0.21899999999999997,27,8
27,952.424,141.108,116.565,1741,0.789,361.32800000000003,50.501000000000005,0.168,27,3
27,913.0039999999999,708.951,112.78200000000001,1484,0.769,341.87199999999996,44.328,0.16,27,4
27,147.09,788.002,26.565,1289,0.738,361.772,45.003,0.124,27,19
27,185.16400000000002,661.928,112.78200000000001,1385,0.764,288.517,43.917,0.209,27,15
27,536.809,978.3589999999999,102.875,612,0.7509999999999999,192.149,30.346999999999998,0.20800000000000002,27,13
27,307.428,930.318,123.69,1366,0.7759999999999999,305.245,44.681999999999995,0.184,27,24
27,186.479,232.947,73.301,1247,0.735,292.17400000000004,41.443999999999996,0.184,27,17
28,947.9889999999999,139.335,130.061,1682,0.7879999999999999,342.94300000000004,50.925,0.18,28,3
28,910.314,706.5039999999999,43.452,1396,0.755,313.345,42.727,0.179,28,4
28,650.931,993.9010000000001,14.349,1066,0.7859999999999999,257.889,38.715,0.201,28,8
28,534.1,976.3389999999999,53.471000000000004,560,0.8140000000000001,138.309,29.041,0.368,28,13
28,306.066,931.3710000000001,127.50399999999999,1287,0.762,336.458,44.786,0.14300000000000002,28,24
28,184.993,659.7389999999999,74.846,1261,0.789,272.617,42.153999999999996,0.213,28,15
28,182.993,231.942,56.888999999999996,1214,0.722,304.073,41.655,0.165,28,17
28,144.643,786.435,35.166,1245,0.7340000000000001,324.316,43.705,0.149,28,19
29,652.388,997.903,138.27,1179,0.742,290.617,41.69,0.175,29,8
29,946.783,139.174,157.457,1733,0.775,368.115,49.278999999999996,0.161,29,3
29,910.2560000000001,707.757,92.12100000000001,1445,0.795,307.487,44.278999999999996,0.192,29,4
29,529.736,981.194,54.09,615,0.77,174.83599999999998,30.1,0.253,29,13
29,145.873,786.8439999999999,14.280999999999999,1310,0.703,422.968,45.751000000000005,0.092,29,19
29,184.062,232.498,40.236,1278,0.74,297.245,42.111999999999995,0.182,29,17
29,309.556,932.68,112.329,1372,0.715,359.671,48.766000000000005,0.133,29,24
29,182.453,660.4069999999999,121.759,1315,0.755,321.144,41.983999999999995,0.16,29,15
30,944.96,140.588,132.93,1788,0.792,343.772,50.763000000000005,0.19,30,3
30,909.8639999999999,708.253,81.416,1490,0.7859999999999999,310.073,45.581,0.195,30,4
30,648.7909999999999,994.5010000000001,167.47099999999998,1127,0.778,248.233,38.672,0.23,30,8
30,179.074,233.68,82.185,1273,0.769,308.801,42.881,0.168,30,17
30,302.531,931.873,109.79899999999999,1338,0.7759999999999999,313.973,45.126000000000005,0.171,30,24
30,180.502,660.9019999999999,68.62899999999999,1305,0.7879999999999999,264.718,42.229,0.23399999999999999,30,15
30,142.32,786.419,22.38,1328,0.723,383.085,44.763000000000005,0.114,30,19
30,532.5830000000001,977.485,91.59100000000001,618,0.765,163.52200000000002,30.796999999999997,0.29,30,13
31,648.621,993.6669999999999,158.875,1120,0.743,309.58799999999997,38.592,0.147,31,8
31,906.565,707.7180000000001,58.108999999999995,1474,0.754,379.47,44.676,0.129,31,4
31,941.444,139.97799999999998,119.98200000000001,1764,0.764,401.955,50.103,0.13699999999999998,31,3
31,528.0409999999999,979.997,70.56,640,0.77,172.108,30.09,0.272,31,13
31,136.982,787.835,28.443,1276,0.728,304.558,45.211000000000006,0.17300000000000001,31,19
31,177.62900000000002,661.433,115.56,1319,0.758,316.215,42.597,0.166,31,15
31,176.135,233.592,67.38,1280,0.753,303.245,43.94,0.175,31,17
31,304.443,930.9830000000001,105.945,1364,0.7509999999999999,356.014,46.476000000000006,0.135,31,24
32,646.4680000000001,993.814,131.424,1097,0.7709999999999999,253.16099999999997,38.618,0.215,32,8
32,938.3939999999999,138.246,110.67399999999999,1744,0.789,354.014,49.563,0.175,32,3
32,904.956,705.404,85.764,1433,0.76,331.04400000000004,45.575,0.16399999999999998,32,4
32,138.194,783.352,29.875999999999998,1283,0.748,301.58799999999997,44.216,0.177,32,19
32,177.00400000000002,230.236,65.298,1226,0.7240000000000001,351.42800000000005,42.812,0.125,32,17
32,526.37,975.3530000000001,107.447,686,0.7759999999999999,198.392,31.049,0.21899999999999997,32,13
32,302.267,929.3710000000001,114.36200000000001,1364,0.735,309.245,46.251999999999995,0.179,32,24
32,175.34599999999998,659.617,119.745,1253,0.792,290.96,42.321999999999996,0.18600000000000003,32,15
33,937.2539999999999,138.743,98.13,1669,0.784,355.671,48.306999999999995,0.166,33,3
33,905.11,706.31,103.241,1410,0.773,333.772,45.263000000000005,0.159,33,4
33,648.7909999999999,992.977,143.13,1062,0.78,240.333,37.31,0.231,33,8
33,526.991,977.283,106.85799999999999,609,0.77,187.421,28.915,0.218,33,13
33,302.367,928.944,142.496,1288,0.789,317.387,44.695,0.161,33,24
33,179.63400000000001,229.52900000000002,79.992,1197,0.728,311.002,40.851,0.156,33,17
33,177.112,658.2189999999999,75.67699999999999,1276,0.795,314.801,41.864,0.162,33,15
33,137.59799999999998,788.2919999999999,38.157,1210,0.76,293.002,44.543,0.177,33,19
34,903.55,703.935,127.97200000000001,1350,0.759,327.87199999999996,42.405,0.158,34,4
34,938.529,138.681,148.671,1617,0.804,335.973,47.239,0.18,34,3
34,648.111,991.972,116.03,1049,0.7609999999999999,287.103,39.068000000000005,0.16,34,8
34,525.281,974.712,108.97,599,0.794,164.108,29.493000000000002,0.27899999999999997,34,13
34,299.914,926.454,99.819,1276,0.767,304.17400000000004,44.94,0.17300000000000001,34,24
34,177.31599999999997,657.9,80.538,1222,0.821,257.404,42.794,0.23199999999999998,34,15
34,177.82299999999998,228.84799999999998,99.462,1142,0.7509999999999999,302.759,39.308,0.157,34,17
34,137.379,783.592,56.928999999999995,1194,0.736,288.073,42.466,0.18100000000000002,34,19
35,644.685,989.737,122.27600000000001,1013,0.774,253.304,36.05,0.198,35,8
35,935.306,136.641,131.285,1553,0.7959999999999999,338.35699999999997,46.967,0.17,35,3
35,899.34,704.051,122.381,1285,0.784,257.647,41.119,0.243,35,4
35,298.926,927.541,112.62,1224,0.75,315.973,43.026,0.154,35,24
35,522.156,973.959,64.885,614,0.79,163.52200000000002,30.335,0.289,35,13
35,177.18,658.635,143.13,1113,0.7979999999999999,236.333,38.804,0.25,35,15
35,176.602,227.7,50.193999999999996,1045,0.7440000000000001,282.86,38.335,0.16399999999999998,35,17
35,136.201,783.813,57.875,1142,0.728,295.487,42.677,0.16399999999999998,35,19
36,644.151,990.665,150.101,1015,0.782,228.19099999999997,37.81,0.245,36,8
36,933.76,138.128,129.806,1548,0.789,361.286,46.815,0.149,36,3
36,901.61,705.046,118.61,1283,0.764,333.63,42.434,0.145,36,4
36,136.543,783.1030000000001,54.324,1164,0.7440000000000001,290.96,41.016999999999996,0.17300000000000001,36,19
36,174.547,659.674,91.219,1122,0.778,246.718,39.181,0.23199999999999998,36,15
36,176.643,227.697,41.309,1049,0.767,231.262,37.76,0.24600000000000002,36,17
36,517.114,976.059,98.366,624,0.799,166.593,29.846999999999998,0.28300000000000003,36,13
36,298.551,927.967,123.69,1191,0.773,284.96,43.431000000000004,0.184,36,24
37,933.416,137.327,154.855,1638,0.807,322.316,48.478,0.198,37,3
37,899.368,705.154,68.806,1394,0.773,299.58799999999997,44.153,0.195,37,4
37,643.507,989.395,135.881,1073,0.784,249.99,39.176,0.21600000000000003,37,8
37,294.829,927.8760000000001,123.69,1251,0.7440000000000001,307.487,44.755,0.166,37,24
37,174.757,229.118,61.928000000000004,1176,0.725,324.659,41.218999999999994,0.14,37,17
37,170.864,659.7189999999999,77.98899999999999,1189,0.765,287.688,40.056,0.18100000000000002,37,15
37,134.05,785.2539999999999,20.807,1247,0.708,381.61199999999997,42.771,0.10800000000000001,37,19
37,519.982,976.066,62.021,664,0.741,191.907,30.898000000000003,0.22699999999999998,37,13
38,645.256,991.08,46.79,1027,0.763,268.718,36.793,0.179,38,8
38,900.2189999999999,704.81,46.637,1344,0.794,295.345,42.893,0.19399999999999998,38,4
38,934.301,137.686,104.995,1580,0.7509999999999999,390.19800000000004,47.506,0.13,38,3
38,524.488,975.2439999999999,93.18,672,0.79,182.735,31.026,0.253,38,13
38,134.518,785.4,27.051,1258,0.757,312.17400000000004,43.68899999999999,0.162,38,19
38,168.72099999999998,658.5980000000001,98.65299999999999,1203,0.797,249.505,40.785,0.243,38,15
38,175.213,229.7,61.294,1116,0.7609999999999999,289.345,39.292,0.168,38,17
38,297.83,926.221,114.624,1276,0.773,278.759,45.726000000000006,0.20600000000000002,38,24
39,897.987,704.9169999999999,99.273,1354,0.7809999999999999,299.144,43.266000000000005,0.19,39,4
39,643.254,991.166,96.48299999999999,1026,0.7859999999999999,247.16099999999997,37.791,0.21100000000000002,39,8
39,933.2539999999999,136.751,155.225,1580,0.775,344.94300000000004,47.455,0.16699999999999998,39,3
39,518.2130000000001,975.6439999999999,62.021,675,0.807,163.622,30.021,0.317,39,13
39,131.931,783.2769999999999,29.899,1172,0.7909999999999999,259.161,41.155,0.21899999999999997,39,19
39,173.563,227.703,70.42699999999999,1091,0.759,259.30400000000003,39.359,0.204,39,17
39,171.054,656.558,77.735,1173,0.784,258.818,39.7,0.22,39,15
39,295.964,926.449,145.09799999999998,1254,0.7609999999999999,304.416,44.352,0.17,39,24
40,895.635,706.288,75.964,1273,0.802,264.132,41.27,0.22899999999999998,40,4
40,931.288,135.18200000000002,140.064,1530,0.762,353.32800000000003,46.713,0.154,40,3
40,641.687,987.735,30.069000000000003,984,0.7759999999999999,239.505,36.662,0.21600000000000003,40,8
