frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
35,687.6060000000001,270.835,30.553,862,0.7170000000000001,235.16099999999997,35.922,0.196,35,4
35,597.875,457.579,34.796,2518,0.5529999999999999,669.301,92.13799999999999,0.071,35,12
36,688.832,270.87,31.785,898,0.779,224.43400000000003,35.972,0.22399999999999998,36,4
36,917.742,383.865,36.335,1196,0.741,312.659,41.91,0.154,36,6
36,570.979,449.03,35.238,2120,0.725,493.73699999999997,76.602,0.109,36,12
37,685.7589999999999,267.302,33.135999999999996,924,0.7390000000000001,252.676,35.505,0.182,37,4
37,917.6610000000001,381.704,35.923,1224,0.7340000000000001,324.215,43.382,0.146,37,6
37,543.9540000000001,450.88699999999994,23.478,1583,0.524,544.85,85.85,0.067,37,12
38,918.409,385.04400000000004,37.872,1166,0.7020000000000001,359.32800000000003,39.2,0.113,38,6
38,685.947,267.89,32.813,894,0.6990000000000001,273.203,34.69,0.151,38,4
38,552.011,448.74800000000005,34.53,1989,0.735,413.411,73.34100000000001,0.146,38,12
39,687.346,268.81,32.008,832,0.743,220.43400000000003,33.096,0.215,39,4
39,917.768,386.085,36.093,1107,0.723,332.70099999999996,39.052,0.126,39,6
39,588.9730000000001,449.255,31.04,2282,0.713,582.448,93.605,0.085,39,12
40,918.212,385.425,36.101,1102,0.722,336.115,38.867,0.12300000000000001,40,6
40,690.547,269.722,27.735,898,0.755,222.19099999999997,41.224,0.22899999999999998,40,4
40,604.172,458.52,27.555,2425,0.596,623.703,112.053,0.078,40,12
41,917.8960000000001,385.46,36.161,1086,0.745,293.688,38.238,0.158,41,6
41,688.612,268.558,30.416,898,0.746,270.375,37.591,0.154,41,4
41,580.982,448.05300000000005,35.255,2114,0.755,476.666,76.348,0.11699999999999999,41,12
42,919.288,384.709,37.954,1156,0.7120000000000001,352.5,38.78,0.11699999999999999,42,6
42,686.318,266.567,31.624000000000002,909,0.759,239.99,36.597,0.198,42,4
42,552.415,446.158,25.211,1654,0.5379999999999999,560.992,83.531,0.066,42,12
43,917.3639999999999,383.50300000000004,34.783,1158,0.7290000000000001,280.032,42.388999999999996,0.18600000000000003,43,6
43,686.2719999999999,266.03700000000003,32.548,868,0.7240000000000001,275.203,33.955,0.14400000000000002,43,4
43,540.732,450.57099999999997,24.802,1755,0.446,659.845,90.09299999999999,0.051,43,12
44,919.232,383.17900000000003,36.704,1142,0.754,299.245,39.615,0.16,44,6
44,688.1410000000001,267.509,30.44,853,0.76,220.19099999999997,35.679,0.221,44,4
44,561.82,446.329,36.857,1866,0.75,438.583,64.461,0.122,44,12
45,686.405,267.092,31.386999999999997,807,0.795,221.605,32.736,0.207,45,4
45,920.623,384.796,35.452,1046,0.718,295.931,37.567,0.15,45,6
45,592.754,447.55699999999996,29.845,2280,0.609,591.318,97.26799999999999,0.08199999999999999,45,12
46,915.768,383.212,33.586999999999996,1096,0.76,279.203,41.549,0.177,46,6
46,682.416,265.379,28.889,811,0.743,231.019,35.744,0.191,46,4
46,596.3530000000001,452.856,32.638000000000005,2396,0.662,612.247,93.471,0.08,46,12
47,917.5239999999999,383.545,34.48,1046,0.738,281.931,38.625,0.165,47,6
47,683.878,265.371,31.927,817,0.7959999999999999,191.321,32.580999999999996,0.28,47,4
47,572.288,447.269,32.123000000000005,1818,0.6779999999999999,484.181,72.06,0.09699999999999999,47,12
48,919.204,382.925,35.445,1074,0.701,305.487,38.58,0.145,48,6
48,684.9810000000001,265.688,31.059,823,0.75,234.09,33.738,0.18899999999999997,48,4
48,557.58,451.60400000000004,24.191,1656,0.56,604.69,87.161,0.057,48,12
49,920.2689999999999,382.19599999999997,36.643,1068,0.693,313.73,37.11,0.136,49,6
49,687.5189999999999,266.014,31.212,831,0.752,265.061,33.899,0.149,49,4
49,567.408,446.966,34.760999999999996,1904,0.767,444.86699999999996,69.73899999999999,0.121,49,12
50,918.633,381.524,36.023,1076,0.747,303.103,38.031,0.147,50,6
50,686.202,265.654,32.343,843,0.733,266.96,33.187,0.149,50,4
50,591.71,449.017,29.145,2146,0.6629999999999999,569.619,93.751,0.083,50,12
51,919.362,381.50699999999995,36.361999999999995,1052,0.752,293.103,36.836,0.154,51,6
51,686.039,264.772,31.078000000000003,786,0.746,227.362,32.201,0.191,51,4
51,599.568,451.92,31.237,2401,0.688,581.276,97.865,0.08900000000000001,51,12
52,918.548,381.903,35.272,1030,0.733,276.375,37.181,0.16899999999999998,52,6
52,684.919,265.754,31.017,778,0.778,215.463,31.936999999999998,0.21100000000000002,52,4
52,565.553,445.329,33.879,1711,0.6940000000000001,439.654,64.30199999999999,0.111,52,12
53,920.179,381.292,37.271,1113,0.7340000000000001,331.772,38.022,0.127,53,6
53,687.3530000000001,265.014,31.427,845,0.726,239.747,34.234,0.185,53,4
53,550.0269999999999,452.722,22.436,1646,0.575,621.46,93.411,0.054000000000000006,53,12
54,921.235,379.64599999999996,35.852,1162,0.748,299.487,41.266999999999996,0.163,54,6
54,686.341,264.566,32.863,866,0.7440000000000001,260.475,33.552,0.16,54,4
54,549.415,453.45099999999996,30.319000000000003,2066,0.741,458.281,86.762,0.124,54,12
55,922.018,380.289,36.996,1166,0.73,305.04400000000004,40.129,0.157,55,6
55,687.311,262.906,33.015,901,0.735,257.546,34.748000000000005,0.171,55,4
55,581.036,450.63,30.135,2267,0.682,564.406,95.78399999999999,0.08900000000000001,55,12
56,922.1060000000001,380.776,36.992,1147,0.695,349.772,39.479,0.11800000000000001,56,6
56,685.304,264.216,32.213,864,0.7390000000000001,247.99,34.15,0.177,56,4
56,589.847,450.191,31.736,2418,0.6920000000000001,611.46,97.009,0.081,56,12
57,920.043,382.055,35.187,1086,0.745,290.032,39.296,0.162,57,6
57,558.825,446.579,32.833,1827,0.726,452.38199999999995,70.851,0.11199999999999999,57,12
57,684.95,264.99,30.862,834,0.74,234.919,34.407,0.19,57,4
58,920.825,381.619,34.158,1025,0.76,282.617,38.207,0.161,58,6
58,689.923,265.253,28.366999999999997,853,0.7809999999999999,201.80599999999998,38.287,0.263,58,4
58,546.229,450.26800000000003,22.74,1728,0.586,655.259,96.75299999999999,0.051,58,12
59,921.811,381.13300000000004,35.812,1082,0.6970000000000001,375.81300000000005,38.469,0.096,59,6
59,685.659,263.83,31.145,834,0.755,222.77700000000002,34.094,0.21100000000000002,59,4
59,551.429,449.709,29.323,1851,0.721,435.21,80.374,0.12300000000000001,59,12
60,922.153,378.93699999999995,36.461999999999996,1092,0.684,339.529,38.133,0.11900000000000001,60,6
60,592.5980000000001,444.445,36.615,2302,0.7190000000000001,546.7909999999999,80.05,0.09699999999999999,60,12
60,684.32,263.454,29.621,799,0.754,234.53400000000002,34.344,0.183,60,4
61,921.352,379.44300000000004,37.428000000000004,1148,0.748,300.659,39.053000000000004,0.16,61,6
61,688.306,264.322,32.455,866,0.747,236.77700000000002,33.974000000000004,0.19399999999999998,61,4
61,591.122,445.20099999999996,34.75,2324,0.735,494.02099999999996,85.152,0.12,61,12
62,921.888,378.083,35.741,1073,0.701,325.872,38.224000000000004,0.127,62,6
62,688.447,262.445,29.804000000000002,854,0.765,236.333,36.483000000000004,0.192,62,4
62,586.669,444.79699999999997,36.475,2231,0.705,486.423,77.87899999999999,0.11800000000000001,62,12
63,921.8489999999999,377.149,36.179,1090,0.753,309.002,38.36,0.14300000000000002,63,6
63,573.155,444.694,34.628,2091,0.7340000000000001,499.051,76.884,0.106,63,12
63,685.288,262.124,31.389,838,0.76,228.333,33.992,0.20199999999999999,63,4
64,920.562,378.0,37.345,1142,0.7440000000000001,347.529,38.935,0.11900000000000001,64,6
64,688.262,263.945,31.795,865,0.759,230.19099999999997,34.639,0.205,64,4
64,554.368,446.145,26.320999999999998,1551,0.65,474.181,75.028,0.087,64,12
65,919.195,376.121,35.876999999999995,1091,0.725,308.659,38.718,0.14400000000000002,65,6
65,547.393,451.34,25.1,1798,0.7020000000000001,498.524,91.208,0.091,65,12
65,688.668,264.3,31.745,805,0.7709999999999999,210.877,32.287,0.22699999999999998,65,4
66,921.2260000000001,376.881,36.102,1077,0.732,335.42800000000005,37.983000000000004,0.12,66,6
66,685.37,262.03700000000003,30.05,817,0.743,245.747,34.616,0.17,66,4
66,575.012,446.815,29.53,1963,0.638,509.436,84.63799999999999,0.095,66,12
67,920.368,376.69199999999995,37.236,1132,0.7140000000000001,414.541,38.707,0.083,67,6
67,592.595,448.467,28.364,2418,0.684,590.69,108.541,0.087,67,12
67,688.493,262.062,32.172,870,0.754,203.80599999999998,34.431,0.263,67,4
68,921.883,379.034,36.352,1096,0.718,334.115,38.388000000000005,0.12300000000000001,68,6
68,572.9580000000001,445.468,40.816,2151,0.7559999999999999,488.566,67.09899999999999,0.113,68,12
68,688.908,262.07599999999996,32.204,846,0.748,240.576,33.448,0.184,68,4
69,920.42,377.97900000000004,36.535,1153,0.7120000000000001,339.529,40.181,0.126,69,6
69,554.376,447.594,25.9,1893,0.562,626.632,93.05799999999999,0.061,69,12
69,687.954,262.079,32.351,865,0.7190000000000001,243.99,34.043,0.183,69,4
70,917.942,376.596,36.498000000000005,1216,0.705,374.74199999999996,42.42,0.109,70,6
70,688.2719999999999,261.14599999999996,32.015,873,0.718,252.233,34.72,0.172,70,4
70,544.203,449.42900000000003,24.237,1964,0.595,638.0459999999999,103.176,0.061,70,12
71,919.4169999999999,378.031,37.235,1133,0.743,325.529,38.743,0.134,71,6
71,568.908,443.50300000000004,35.833,2056,0.773,394.19800000000004,73.056,0.166,71,12
71,685.82,262.564,32.448,840,0.726,251.40400000000002,32.961,0.16699999999999998,71,4
72,921.14,376.964,35.308,1070,0.71,344.94300000000004,38.586,0.113,72,6
72,684.825,259.593,31.107,851,0.757,239.84799999999998,34.833,0.18600000000000003,72,4
72,589.703,447.07300000000004,32.771,2336,0.721,497.051,90.759,0.11900000000000001,72,12
73,921.076,376.499,36.347,1166,0.6940000000000001,384.884,40.846,0.099,73,6
73,684.867,260.508,30.866999999999997,862,0.742,271.103,35.556,0.147,73,4
73,578.865,446.63,39.473,2141,0.755,433.99699999999996,69.059,0.14300000000000002,73,12
74,922.7310000000001,376.452,36.563,1104,0.6729999999999999,339.04400000000004,38.444,0.121,74,6
74,555.566,441.19800000000004,34.329,1880,0.6659999999999999,544.85,69.72800000000001,0.08,74,12
74,685.988,260.652,31.945999999999998,840,0.721,263.546,33.479,0.152,74,4
75,922.94,376.00800000000004,38.211999999999996,1172,0.705,339.87199999999996,39.052,0.127,75,6
75,549.433,442.23900000000003,34.591,1957,0.732,446.86699999999996,72.03399999999999,0.12300000000000001,75,12
75,685.3,259.082,31.761999999999997,891,0.736,257.061,35.718,0.16899999999999998,75,4
76,920.2689999999999,373.334,36.507,1180,0.7609999999999999,296.17400000000004,41.153999999999996,0.16899999999999998,76,6
76,580.342,441.6,32.044000000000004,2369,0.687,648.9159999999999,94.13,0.071,76,12
76,687.785,258.281,33.891999999999996,917,0.76,285.688,34.45,0.141,76,4
77,922.305,373.526,36.101,1136,0.721,316.558,40.066,0.142,77,6
77,594.321,445.106,30.732,2474,0.647,720.1289999999999,102.49799999999999,0.06,77,12
77,691.89,258.66200000000003,31.3,919,0.738,254.919,37.384,0.17800000000000002,77,4
78,921.31,373.434,36.766999999999996,1079,0.728,302.659,37.366,0.14800000000000002,78,6
78,687.243,256.844,32.014,838,0.768,248.475,33.329,0.171,78,4
78,596.35,447.23199999999997,35.187,2514,0.726,598.69,90.97,0.08800000000000001,78,12
79,921.4860000000001,374.957,36.864000000000004,1124,0.7290000000000001,282.86,38.821,0.177,79,6
79,564.776,445.64,30.39,2192,0.6990000000000001,572.406,91.838,0.084,79,12
79,685.903,255.68400000000003,30.901,871,0.703,241.019,35.888000000000005,0.188,79,4
80,921.8639999999999,374.782,36.361,1167,0.705,337.772,40.864000000000004,0.129,80,6
80,689.717,257.847,31.185,914,0.7490000000000001,295.931,37.318000000000005,0.131,80,4
80,542.314,446.592,24.963,1747,0.597,538.607,89.105,0.076,80,12
81,921.9839999999999,373.358,36.525,1137,0.695,374.884,39.635999999999996,0.102,81,6
81,540.367,448.81699999999995,28.215,1905,0.623,564.306,85.965,0.075,81,12
81,688.087,257.908,32.464,876,0.743,254.233,34.357,0.17,81,4
82,921.824,372.17199999999997,33.373000000000005,916,0.7559999999999999,272.617,34.946999999999996,0.155,82,6
82,687.752,258.004,28.641,683,0.782,181.321,30.362,0.261,82,4
82,566.812,443.985,31.905,1553,0.75,401.713,61.977,0.121,82,12
83,921.541,371.345,36.304,1174,0.685,335.48699999999997,41.174,0.131,83,6
83,690.658,258.938,32.376,906,0.711,288.17400000000004,35.63,0.13699999999999998,83,4
83,594.127,450.694,26.761,2398,0.627,686.029,114.094,0.064,83,12
84,921.12,371.60400000000004,37.143,1133,0.7120000000000001,335.529,38.838,0.126,84,6
84,586.332,449.601,30.104,2300,0.7020000000000001,578.649,97.27600000000001,0.086,84,12
84,687.569,256.959,31.048000000000002,869,0.71,271.103,35.637,0.149,84,4
85,920.0319999999999,372.659,36.71,1143,0.718,305.002,39.644,0.154,85,6
85,559.106,441.295,35.101,1738,0.7440000000000001,431.99699999999996,63.044,0.11699999999999999,85,12
85,687.923,257.367,31.697,862,0.764,244.333,34.625,0.18100000000000002,85,4
86,921.4060000000001,372.418,36.76,1177,0.659,367.81300000000005,40.766999999999996,0.109,86,6
86,688.404,256.16700000000003,31.375,831,0.773,236.19099999999997,33.723,0.187,86,4
86,544.345,444.985,27.275,1750,0.569,593.762,81.693,0.062,86,12
87,922.653,374.48699999999997,32.943000000000005,869,0.772,224.43400000000003,33.586999999999996,0.217,87,6
87,687.632,255.641,28.209,695,0.757,185.907,31.369,0.253,87,4
87,549.031,444.00199999999995,25.646,1570,0.69,411.61199999999997,77.945,0.11599999999999999,87,12
88,923.311,374.463,33.080999999999996,871,0.7559999999999999,202.735,33.524,0.266,88,6
88,687.133,256.06,28.303,689,0.76,196.049,30.995,0.225,88,4
88,573.496,440.519,26.308000000000003,1597,0.629,477.595,77.289,0.08800000000000001,88,12
89,923.315,372.403,32.749,909,0.7390000000000001,239.64700000000002,35.341,0.19899999999999998,89,6
89,689.4910000000001,255.922,29.19,701,0.7929999999999999,174.35,30.576999999999998,0.29,89,4
89,594.5419999999999,449.249,27.955,1921,0.563,515.394,87.495,0.091,89,12
90,922.432,372.601,32.400999999999996,858,0.7440000000000001,230.43400000000003,33.716,0.203,90,6
90,687.694,257.075,28.224,676,0.779,182.83599999999998,30.496,0.254,90,4
90,573.347,441.032,32.537,1668,0.773,372.156,65.271,0.151,90,12
91,923.732,372.036,36.247,1122,0.7020000000000001,352.94300000000004,39.412,0.113,91,6
91,686.548,256.855,30.783,836,0.713,249.40400000000002,34.578,0.16899999999999998,91,4
91,556.998,440.277,30.951,1669,0.674,482.423,68.65899999999999,0.09,91,12
92,923.508,373.63199999999995,34.086999999999996,1034,0.797,251.747,38.622,0.205,92,6
92,685.054,256.256,31.429000000000002,800,0.7759999999999999,218.77700000000002,32.409,0.21,92,4
92,562.32,441.161,37.098,1844,0.7509999999999999,443.654,63.288000000000004,0.11800000000000001,92,12
93,922.9169999999999,372.094,35.694,1091,0.721,354.25699999999995,38.917,0.109,93,6
93,687.077,256.383,29.815,802,0.723,282.032,34.249,0.127,93,4
93,582.303,439.68300000000005,31.934,2116,0.7020000000000001,471.838,84.368,0.11900000000000001,93,12
94,922.066,371.597,30.750999999999998,845,0.746,240.576,34.986999999999995,0.183,94,6
94,686.426,256.058,27.996,650,0.7859999999999999,186.149,29.561999999999998,0.23600000000000002,94,4
94,573.964,440.01800000000003,32.988,1682,0.757,380.985,64.921,0.146,94,12
95,922.4069999999999,370.381,31.115,918,0.7290000000000001,282.274,37.565,0.145,95,6
95,686.945,254.15400000000002,27.653000000000002,647,0.79,192.149,29.79,0.22,95,4
95,557.372,441.199,27.261,1430,0.7140000000000001,352.215,66.789,0.145,95,12
96,925.166,372.95300000000003,32.779,858,0.731,269.546,33.328,0.14800000000000002,96,6
96,544.946,443.153,25.616999999999997,1209,0.713,322.558,60.091,0.146,96,12
96,688.487,255.148,27.95,685,0.7609999999999999,207.706,31.205,0.2,96,4
97,925.0189999999999,372.87199999999996,32.438,857,0.722,307.83099999999996,33.638000000000005,0.114,97,6
97,690.7439999999999,255.387,27.384,655,0.7759999999999999,179.66400000000002,30.455,0.255,97,4
97,553.455,442.522,31.623,1398,0.765,306.659,56.288000000000004,0.187,97,12
98,924.245,371.49,32.260999999999996,858,0.7440000000000001,243.747,33.863,0.18100000000000002,98,6
98,686.893,254.808,27.851,639,0.7979999999999999,173.865,29.213,0.266,98,4
98,580.727,440.12699999999995,25.699,1634,0.625,522.607,80.956,0.075,98,12
99,923.5419999999999,370.539,31.308000000000003,867,0.7659999999999999,240.81799999999998,35.259,0.188,99,6
99,593.9119999999999,441.967,26.513,1903,0.7,436.38199999999995,91.389,0.126,99,12
99,686.073,254.428,28.088,639,0.764,172.593,28.965999999999998,0.27,99,4
100,923.4069999999999,371.399,36.363,1126,0.6970000000000001,317.245,39.427,0.141,100,6
100,563.158,442.564,35.077,1869,0.716,431.16900000000004,67.842,0.126,100,12
100,687.3910000000001,256.08,30.982,772,0.727,230.877,31.726,0.182,100,4
101,925.352,371.05300000000005,36.433,1099,0.66,358.74199999999996,38.407,0.107,101,6
101,545.484,445.23900000000003,28.680999999999997,1539,0.6679999999999999,509.051,68.322,0.075,101,12
101,685.337,254.85299999999998,30.03,799,0.746,211.12,33.876999999999995,0.225,101,4
102,923.568,370.027,34.451,1019,0.73,301.345,37.661,0.141,102,6
102,532.1619999999999,448.079,24.101,1315,0.682,401.61199999999997,69.47,0.102,102,12
102,684.546,255.083,29.048000000000002,721,0.7659999999999999,196.291,31.603,0.235,102,4
103,922.69,368.634,34.811,1050,0.7190000000000001,303.83099999999996,38.404,0.14300000000000002,103,6
103,687.332,255.452,30.373,768,0.753,235.505,32.195,0.174,103,4
103,544.536,443.58099999999996,35.79,1548,0.746,355.186,55.07,0.154,103,12
104,922.745,369.964,36.132,1085,0.73,271.203,38.234,0.185,104,6
104,573.4159999999999,442.4,27.529,1927,0.626,568.69,89.12700000000001,0.075,104,12
104,689.605,256.541,29.261,753,0.747,230.919,32.765,0.177,104,4
105,925.5060000000001,370.505,36.644,1097,0.708,357.671,38.117,0.10800000000000001,105,6
105,685.632,255.342,29.43,772,0.758,234.676,33.4,0.17600000000000002,105,4
105,565.294,443.861,33.062,1877,0.7340000000000001,479.69599999999997,72.286,0.10300000000000001,105,12
106,925.11,368.751,36.417,1103,0.713,327.87199999999996,38.564,0.129,106,6
106,549.012,445.436,35.516,1737,0.721,439.311,62.271,0.113,106,12
106,683.8939999999999,254.442,30.85,790,0.731,240.233,32.605,0.172,106,4
107,923.2589999999999,365.66900000000004,31.976,848,0.737,249.747,33.766,0.171,107,6
107,687.96,255.715,28.174,648,0.757,167.52200000000002,29.285,0.29,107,4
107,541.471,447.03,23.673000000000002,1106,0.726,305.487,59.486000000000004,0.149,107,12
108,924.314,366.092,32.374,874,0.755,239.16099999999997,34.373000000000005,0.192,108,6
108,685.6010000000001,254.666,26.094,661,0.754,185.321,32.253,0.242,108,4
108,535.306,449.70099999999996,21.987,1264,0.6679999999999999,398.784,73.19800000000001,0.1,108,12
